日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2009-03-16,000001,635.2,660.07,666.4,625.25,415651,625111104.0,6.42,3.04,19.45,1.49
2009-03-17,000001,655.54,689.01,696.24,650.57,660101,1034028288.0,6.92,4.38,28.94,2.37
2009-03-18,000001,693.98,680.87,697.6,678.61,537785,851286464.0,2.76,-1.18,-8.14,1.93
2009-03-19,000001,681.77,684.48,692.17,661.42,570505,891205120.0,4.52,0.53,3.61,2.05
2009-03-20,000001,671.37,663.68,679.06,648.76,637377,974719488.0,4.43,-3.04,-20.8,2.29
2009-03-23,000001,653.73,675.89,677.7,653.73,711227,1096019712.0,3.61,1.84,12.21,2.55
2009-03-24,000001,687.2,679.06,703.02,678.15,842965,1342706304.0,3.68,0.47,3.17,3.03
2009-03-25,000001,673.63,684.94,696.24,671.82,488148,773482624.0,3.6,0.87,5.88,1.75
2009-03-26,000001,687.2,717.49,721.11,680.41,717028,1161662464.0,5.94,4.75,32.55,2.57
2009-03-27,000001,716.59,710.71,723.37,704.38,387551,635156672.0,2.65,-0.94,-6.78,1.39
2009-03-30,000001,712.07,695.79,715.68,686.29,405768,650878080.0,4.14,-2.1,-14.92,1.46
2009-03-31,000001,680.41,691.27,698.05,673.18,323448,509961184.0,3.57,-0.65,-4.52,1.16
2009-04-01,000001,693.98,703.02,716.59,693.08,403239,653598016.0,3.4,1.7,11.75,1.45
2009-04-02,000001,704.38,726.08,732.42,704.38,565854,943747200.0,3.99,3.28,23.06,2.03
2009-04-03,000001,730.61,727.89,750.05,721.11,607705,1025483136.0,3.99,0.25,1.81,2.18
2009-04-07,000001,727.89,723.37,748.24,715.23,326795,548561536.0,4.54,-0.62,-4.52,1.17
2009-04-08,000001,718.85,696.69,734.68,694.43,448200,736657216.0,5.56,-3.69,-26.68,1.61
2009-04-09,000001,696.69,709.81,712.07,695.34,307976,499445888.0,2.4,1.88,13.12,1.11
2009-04-10,000001,716.59,721.56,722.47,705.28,329640,543590656.0,2.42,1.66,11.75,1.18
2009-04-13,000001,724.73,727.44,732.42,716.59,333867,556322496.0,2.19,0.81,5.88,1.2
2009-04-14,000001,722.02,723.82,728.35,715.68,264977,440280096.0,1.74,-0.5,-3.62,0.95
2009-04-15,000001,720.21,707.55,722.47,693.98,424378,689311808.0,3.94,-2.25,-16.27,1.52
2009-04-16,000001,706.64,709.81,714.33,691.27,404319,654320128.0,3.26,0.32,2.26,1.45
2009-04-17,000001,703.93,688.55,703.93,687.2,416703,665845184.0,2.36,-3.0,-21.26,1.5
2009-04-20,000001,687.2,700.31,702.12,681.77,320627,512547648.0,2.96,1.71,11.76,1.15
2009-04-21,000001,691.72,684.48,693.53,669.11,353317,556042944.0,3.49,-2.26,-15.83,1.27
2009-04-22,000001,686.29,660.97,697.14,657.8,351649,552663552.0,5.75,-3.43,-23.51,1.26
2009-04-23,000001,660.07,658.26,667.75,648.76,220364,335080480.0,2.87,-0.41,-2.71,0.79
2009-04-24,000001,668.2,663.68,692.17,660.97,340103,531858080.0,4.74,0.82,5.42,1.22
2009-04-27,000001,655.54,655.54,669.11,649.21,206665,314098816.0,3.0,-1.23,-8.14,0.74
2009-04-28,000001,656.9,675.89,681.32,656.9,375917,585159168.0,3.73,3.1,20.35,1.35
2009-04-29,000001,676.34,717.04,736.03,675.44,587092,955554240.0,8.96,6.09,41.15,2.11
2009-04-30,000001,712.07,708.45,722.02,698.95,342254,559033024.0,3.22,-1.2,-8.59,1.23
2009-05-04,000001,713.42,728.35,735.13,705.74,383778,640081728.0,4.15,2.81,19.9,1.38
2009-05-05,000001,732.87,729.25,748.24,725.63,314032,531835040.0,3.1,0.12,0.9,1.13
2009-05-06,000001,726.08,750.5,755.03,722.02,471289,804699520.0,4.53,2.91,21.25,1.69
2009-05-07,000001,750.05,782.16,787.13,749.15,610114,1083382912.0,5.06,4.22,31.66,2.19
2009-05-08,000001,769.95,792.56,797.08,765.43,579946,1043097088.0,4.05,1.33,10.4,2.08
2009-05-11,000001,793.46,768.59,838.68,766.78,673288,1249003904.0,9.07,-3.02,-23.97,2.42
2009-05-12,000001,765.43,779.9,784.42,759.09,207026,367649728.0,3.3,1.47,11.31,0.74
2009-05-13,000001,783.97,777.18,793.46,769.04,233912,418430784.0,3.13,-0.35,-2.72,0.84
2009-05-14,000001,774.92,758.19,775.37,750.5,315018,547898112.0,3.2,-2.44,-18.99,1.13
2009-05-15,000001,765.43,761.81,768.59,753.22,146352,256399248.0,2.03,0.48,3.62,0.53
2009-05-19,000001,776.28,779.44,792.56,776.28,292115,524995968.0,2.14,2.31,17.63,1.05
2009-05-20,000001,780.8,766.33,783.06,764.52,140421,248650624.0,2.38,-1.68,-13.11,0.5
2009-05-21,000001,764.07,736.94,767.23,733.77,254240,435761376.0,4.37,-3.84,-29.39,0.91
2009-05-22,000001,733.77,743.72,751.86,724.73,234041,395973408.0,3.68,0.92,6.78,0.84
2009-05-25,000001,732.42,746.89,760.0,721.11,295555,504422912.0,5.23,0.43,3.17,1.06
2009-05-26,000001,748.69,743.27,755.03,735.58,174704,299362592.0,2.6,-0.48,-3.62,0.63
2009-05-27,000001,750.96,777.18,777.63,750.96,348116,615492608.0,3.59,4.56,33.91,1.25
2009-06-01,000001,788.49,797.98,807.03,782.61,300236,548654464.0,3.14,2.68,20.8,1.08
2009-06-02,000001,804.77,806.12,814.71,798.89,432957,800652352.0,1.98,1.02,8.14,1.55
2009-06-03,000001,806.12,873.05,877.12,806.12,646897,1263200512.0,8.81,8.3,66.93,2.32
2009-06-04,000001,865.81,892.04,914.65,861.29,618459,1263708672.0,6.11,2.18,18.99,2.22
2009-06-05,000001,886.16,874.86,901.99,868.07,348529,703018752.0,3.8,-1.93,-17.18,1.25
2009-06-15,000001,965.29,965.29,965.29,920.07,1896382,4087878144.0,5.17,10.34,90.43,6.81
2009-06-16,000001,942.68,991.97,1003.28,938.16,1499769,3349282048.0,6.75,2.76,26.68,5.39
2009-06-17,000001,983.83,974.34,987.9,951.73,652224,1438301568.0,3.65,-1.78,-17.63,2.34
2009-06-18,000001,967.55,961.68,992.42,953.99,670967,1484658816.0,3.94,-1.3,-12.66,2.41
2009-06-19,000001,958.51,968.46,983.38,948.56,579874,1275968128.0,3.62,0.71,6.78,2.08
2009-06-22,000001,969.81,969.36,984.28,947.21,663086,1465552896.0,3.83,0.09,0.9,2.27
2009-06-23,000001,951.73,969.81,994.23,943.59,624698,1377111680.0,5.22,0.05,0.45,2.14
2009-06-24,000001,959.87,939.07,960.32,924.14,657157,1407276032.0,3.73,-3.17,-30.74,2.25
2009-06-25,000001,938.16,937.26,954.89,931.38,383516,823792192.0,2.5,-0.19,-1.81,1.31
2009-06-26,000001,942.23,947.21,951.73,936.35,341174,735726144.0,1.64,1.06,9.95,1.17
2009-06-30,000001,965.29,957.15,974.34,947.66,412013,904244096.0,2.82,1.05,9.94,1.41
2009-07-01,000001,956.25,1021.82,1028.15,945.4,798579,1808460032.0,8.65,6.76,64.67,2.73
2009-07-02,000001,1019.56,1023.63,1039.9,1010.51,489429,1142173184.0,2.88,0.18,1.81,1.67
2009-07-03,000001,1008.7,1037.64,1042.62,1006.44,376414,878856832.0,3.53,1.37,14.01,1.29
2009-07-06,000001,1038.1,1050.3,1079.7,1029.05,351974,844831232.0,4.88,1.22,12.66,1.2
2009-07-07,000001,1045.78,1001.02,1045.78,992.42,517277,1195541504.0,5.08,-4.69,-49.28,1.77
2009-07-08,000001,983.38,991.52,1002.82,968.01,375571,840308608.0,3.48,-0.95,-9.5,1.28
2009-07-09,000001,991.07,995.14,1000.11,972.53,319593,716148672.0,2.78,0.37,3.62,1.09
2009-07-10,000001,996.04,1000.56,1013.68,987.9,294774,673110976.0,2.59,0.54,5.42,1.01
2009-07-13,000001,994.69,971.17,994.69,971.17,279276,623127040.0,2.35,-2.94,-29.39,0.96
2009-07-14,000001,976.6,1003.73,1006.89,976.6,289466,658655488.0,3.12,3.35,32.56,0.99
2009-07-15,000001,1006.44,1009.61,1024.98,1000.11,280882,645874880.0,2.48,0.59,5.88,0.96
2009-07-16,000001,1022.27,1035.83,1049.4,1007.35,545872,1285357824.0,4.16,2.6,26.22,1.87
2009-07-17,000001,1035.83,1031.76,1044.43,1010.51,284194,663508352.0,3.27,-0.39,-4.07,0.97
2009-07-20,000001,1031.76,1041.26,1041.26,1008.25,377519,878859648.0,3.2,0.92,9.5,1.29
2009-07-21,000001,1034.03,1008.25,1055.28,1007.8,469600,1097625088.0,4.56,-3.17,-33.01,1.61
2009-07-22,000001,1004.18,1014.13,1021.82,996.95,417013,955451712.0,2.47,0.58,5.88,1.43
2009-07-23,000001,1012.77,1017.75,1034.93,990.16,544134,1253467264.0,4.41,0.36,3.62,1.86
2009-07-24,000001,1025.43,996.95,1028.15,987.9,448279,1026109248.0,3.95,-2.04,-20.8,1.53
2009-07-27,000001,1002.37,1015.03,1034.93,1001.47,381863,884331776.0,3.36,1.81,18.08,1.31
2009-07-28,000001,1018.65,1015.03,1050.3,1001.47,603280,1412429952.0,4.81,0.0,0.0,2.06
2009-07-29,000001,1024.08,1046.69,1109.99,1000.11,1365059,3296629504.0,10.83,3.12,31.66,4.67
2009-07-30,000001,1072.01,1154.31,1154.31,1072.01,1871718,4821611008.0,7.86,10.28,107.62,6.4
2009-08-03,000001,1139.39,1139.39,1140.29,1096.88,994984,2517751552.0,3.76,-1.29,-14.92,3.4
2009-08-04,000001,1128.99,1102.76,1131.7,1080.6,687545,1713961856.0,4.48,-3.21,-36.63,2.35
2009-08-05,000001,1094.62,1108.18,1134.86,1087.38,466407,1177478144.0,4.31,0.49,5.42,1.6
2009-08-06,000001,1088.74,1055.28,1089.64,1035.38,485382,1171305472.0,4.9,-4.77,-52.9,1.66
2009-08-07,000001,1056.18,1034.48,1080.6,1030.86,323961,777062528.0,4.71,-1.97,-20.8,1.11
2009-08-10,000001,1050.3,1008.7,1059.8,988.35,460193,1065654848.0,6.91,-2.49,-25.78,1.57
2009-08-11,000001,1012.77,1014.13,1024.53,987.9,245180,563547840.0,3.63,0.54,5.43,0.84
2009-08-12,000001,1009.16,982.02,1031.31,972.53,364689,833650688.0,5.8,-3.17,-32.11,1.25
2009-08-13,000001,980.22,1022.72,1024.98,969.36,386029,881036928.0,5.66,4.14,40.7,1.32
2009-08-14,000001,1015.03,996.95,1029.96,978.86,306721,701501184.0,5.0,-2.52,-25.77,1.05
2009-08-17,000001,978.41,929.57,1015.03,928.21,445874,989872256.0,8.71,-6.76,-67.38,1.53
2009-08-18,000001,931.38,939.97,949.47,916.0,281472,601150720.0,3.6,1.12,10.4,0.96
2009-08-19,000001,946.3,910.13,962.58,895.2,281513,599317184.0,7.17,-3.17,-29.84,0.96
2009-08-20,000001,911.48,945.4,945.85,897.92,344394,728855232.0,5.27,3.88,35.27,1.18
2009-08-21,000001,948.11,968.46,987.9,944.94,473641,1044471808.0,4.54,2.44,23.06,1.62
2009-08-24,000001,974.79,961.68,983.38,953.99,290076,638338176.0,3.03,-0.7,-6.78,0.99
2009-08-25,000001,960.32,890.23,960.32,862.65,550337,1130510848.0,10.16,-7.43,-71.45,1.88
2009-08-26,000001,874.86,902.89,914.65,852.25,363893,739250240.0,7.01,1.42,12.66,1.24
2009-08-27,000001,888.42,881.19,914.2,878.92,290752,592686080.0,3.91,-2.4,-21.7,0.99
2009-08-28,000001,879.83,836.87,888.87,833.25,375599,728308992.0,6.31,-5.03,-44.32,1.28
2009-08-31,000001,826.92,793.01,828.73,786.23,360353,667617792.0,5.08,-5.24,-43.86,1.23
2009-09-01,000001,793.01,829.64,841.85,793.01,361589,683604928.0,6.16,4.62,36.63,1.24
2009-09-02,000001,815.17,867.62,874.86,807.03,417757,822035776.0,8.18,4.58,37.98,1.43
2009-09-03,000001,869.43,904.25,914.2,859.03,394377,803812224.0,6.36,4.22,36.63,1.35
2009-09-04,000001,910.58,907.86,927.31,901.08,288675,600230912.0,2.9,0.4,3.61,0.99
2009-09-07,000001,913.29,911.48,928.21,901.99,270209,564654400.0,2.89,0.4,3.62,0.92
2009-09-08,000001,904.25,918.27,920.07,896.56,335538,695914368.0,2.58,0.74,6.79,1.15
2009-09-09,000001,921.88,918.27,929.12,897.46,208786,435507936.0,3.45,0.0,0.0,0.71
2009-09-10,000001,912.39,906.51,919.62,899.73,233548,485233600.0,2.17,-1.28,-11.76,0.8
2009-09-11,000001,898.82,956.25,964.39,898.82,451816,965618432.0,7.23,5.49,49.74,1.55
2009-09-14,000001,956.25,964.39,972.98,944.49,293257,641851520.0,2.98,0.85,8.14,1.0
2009-09-15,000001,965.29,960.32,974.34,947.21,207386,453400640.0,2.81,-0.42,-4.07,0.71
2009-09-16,000001,948.11,932.74,954.89,918.27,282733,602675456.0,3.81,-2.87,-27.58,0.97
2009-09-17,000001,935.9,942.23,950.37,935.9,220036,473194336.0,1.55,1.02,9.49,0.75
2009-09-18,000001,947.66,897.46,948.56,879.38,544506,1134002944.0,7.34,-4.75,-44.77,1.86
2009-09-21,000001,885.71,894.3,897.46,851.34,413421,823299392.0,5.14,-0.35,-3.16,1.41
2009-09-22,000001,879.38,862.19,894.3,859.48,353983,710314112.0,3.89,-3.59,-32.11,1.21
2009-09-23,000001,862.65,852.7,874.4,844.56,248899,488930432.0,3.46,-1.1,-9.49,0.85
2009-09-24,000001,852.7,889.33,908.77,844.56,481661,965753792.0,7.53,4.3,36.63,1.65
2009-09-25,000001,874.86,881.64,887.52,860.39,211870,423648256.0,3.05,-0.86,-7.69,0.72
2009-09-28,000001,881.64,849.53,889.33,844.56,145860,290298496.0,5.08,-3.64,-32.11,0.5
2009-09-29,000001,852.25,863.1,871.69,843.2,187961,368535552.0,3.35,1.6,13.57,0.64
2009-09-30,000001,869.43,875.31,884.8,867.62,182522,365527776.0,1.99,1.41,12.21,0.62
2009-10-09,000001,897.46,922.33,929.12,884.8,257463,535696800.0,5.06,5.37,47.02,0.88
2009-10-12,000001,929.12,919.62,942.23,915.55,240983,509669632.0,2.89,-0.29,-2.71,0.82
2009-10-13,000001,913.29,925.5,929.12,908.77,126962,267367264.0,2.21,0.64,5.88,0.43
2009-10-14,000001,926.86,930.47,952.18,921.43,290702,621909568.0,3.32,0.54,4.97,0.99
2009-10-15,000001,940.42,939.07,959.41,930.93,245157,528984512.0,3.06,0.92,8.6,0.84
2009-10-16,000001,939.97,934.09,950.37,913.29,195516,414123552.0,3.95,-0.53,-4.98,0.67
2009-10-19,000001,935.45,967.55,968.46,920.07,348413,756880640.0,5.18,3.58,33.46,1.19
2009-10-20,000001,974.34,982.93,987.9,965.75,298993,666569600.0,2.29,1.59,15.38,1.02
2009-10-21,000001,982.93,993.33,1013.22,976.15,289999,657002752.0,3.77,1.06,10.4,0.99
2009-10-22,000001,987.9,975.69,997.4,974.79,223513,501296672.0,2.28,-1.78,-17.64,0.76
2009-10-23,000001,982.93,1001.92,1013.22,979.31,249409,569395584.0,3.48,2.69,26.23,0.85
2009-10-26,000001,1009.61,1001.92,1015.49,991.07,162386,371247200.0,2.44,0.0,0.0,0.56
2009-10-27,000001,996.04,965.29,996.04,959.87,224129,497956736.0,3.61,-3.66,-36.63,0.77
2009-10-28,000001,961.68,959.87,969.81,939.52,165094,359633600.0,3.14,-0.56,-5.42,0.56
2009-10-29,000001,947.21,974.79,992.88,942.68,373127,829904128.0,5.23,1.55,14.92,1.28
2009-10-30,000001,1001.47,987.0,1008.7,975.69,260405,590492352.0,3.39,1.25,12.21,0.89
2009-11-02,000001,960.77,1088.74,1088.74,956.25,762862,1830348544.0,13.42,10.31,101.74,2.61
2009-11-03,000001,1078.34,1098.24,1111.8,1075.63,539027,1345694848.0,3.32,0.87,9.5,1.84
2009-11-04,000001,1087.38,1119.04,1152.95,1087.38,499131,1276594304.0,5.97,1.89,20.8,1.71
2009-11-05,000001,1118.13,1103.21,1121.75,1094.17,289312,727022400.0,2.46,-1.41,-15.83,0.99
2009-11-06,000001,1118.58,1105.47,1132.15,1092.36,302975,762726336.0,3.61,0.2,2.26,1.04
2009-11-09,000001,1096.88,1094.62,1109.99,1068.39,327967,810528320.0,3.76,-0.98,-10.85,1.12
2009-11-10,000001,1101.85,1137.12,1146.62,1100.95,502087,1285853184.0,4.17,3.88,42.5,1.72
2009-11-11,000001,1124.01,1127.63,1133.96,1114.52,192092,490000800.0,1.71,-0.83,-9.49,0.66
2009-11-12,000001,1128.53,1108.18,1141.65,1103.66,213039,541542272.0,3.37,-1.72,-19.45,0.73
2009-11-13,000001,1107.73,1119.04,1119.04,1091.91,226480,568337280.0,2.45,0.98,10.86,0.77
2009-11-16,000001,1126.27,1156.12,1161.09,1120.39,339575,880393408.0,3.64,3.31,37.08,1.16
2009-11-17,000001,1157.93,1147.52,1179.18,1128.53,339757,896886720.0,4.38,-0.74,-8.6,1.16
2009-11-18,000001,1148.88,1137.58,1155.21,1129.89,181940,471343648.0,2.21,-0.87,-9.94,0.62
2009-11-19,000001,1143.91,1143.91,1155.21,1128.08,197731,511511008.0,2.38,0.56,6.33,0.68
2009-11-20,000001,1134.86,1128.53,1144.36,1122.65,266284,683580544.0,1.9,-1.34,-15.38,0.91
2009-11-23,000001,1128.99,1125.82,1133.96,1114.52,252657,644587904.0,1.72,-0.24,-2.71,0.86
2009-11-24,000001,1134.86,1107.73,1153.86,1101.4,372236,956197696.0,4.66,-1.61,-18.09,1.27
2009-11-25,000001,1108.64,1109.09,1122.65,1071.56,309765,773227776.0,4.61,0.12,1.36,1.06
2009-11-26,000001,1109.09,1043.52,1109.54,1033.12,423686,1033181056.0,6.89,-5.91,-65.57,1.45
2009-11-27,000001,1030.86,1025.43,1051.21,1014.58,387948,909588096.0,3.51,-1.73,-18.09,1.33
2009-11-30,000001,1038.55,1067.49,1070.65,1034.48,281862,676858368.0,3.53,4.1,42.06,0.96
2009-12-01,000001,1062.51,1064.32,1064.77,1024.08,533853,1268305408.0,3.81,-0.3,-3.17,1.83
2009-12-02,000001,1067.94,1072.91,1089.19,1067.49,341100,836075200.0,2.04,0.81,8.59,1.17
2009-12-03,000001,1064.77,1053.47,1072.46,1042.16,339209,812890752.0,2.82,-1.81,-19.44,1.16
2009-12-04,000001,1053.47,1114.52,1116.78,1036.29,790960,1960035200.0,7.64,5.8,61.05,2.7
2009-12-07,000001,1104.11,1117.23,1136.67,1096.43,421710,1068545152.0,3.61,0.24,2.71,1.44
2009-12-08,000001,1120.39,1090.55,1120.39,1083.77,312474,778444672.0,3.28,-2.39,-26.68,1.07
2009-12-09,000001,1087.38,1085.12,1092.81,1073.82,202844,499576640.0,1.74,-0.5,-5.43,0.69
2009-12-10,000001,1091.91,1095.98,1109.99,1082.86,191283,476462784.0,2.5,1.0,10.86,0.65
2009-12-11,000001,1095.98,1100.5,1112.25,1087.84,174437,436689792.0,2.23,0.41,4.52,0.6
2009-12-14,000001,1090.1,1123.56,1137.12,1055.28,400293,1000935168.0,7.44,2.1,23.06,1.37
2009-12-15,000001,1112.25,1104.57,1132.6,1101.4,248534,628406656.0,2.78,-1.69,-18.99,0.85
2009-12-16,000001,1096.43,1094.17,1121.3,1090.55,160091,401527616.0,2.78,-0.94,-10.4,0.55
2009-12-17,000001,1096.43,1078.79,1109.99,1073.82,181397,448143104.0,3.31,-1.41,-15.38,0.62
2009-12-18,000001,1068.84,1052.57,1081.05,1052.11,197863,478154144.0,2.68,-2.43,-26.22,0.68
2009-12-21,000001,1048.95,1035.83,1062.06,1010.51,172649,405556992.0,4.9,-1.59,-16.74,0.59
2009-12-22,000001,1039.0,997.85,1041.26,994.69,147319,339795424.0,4.5,-3.67,-37.98,0.5
2009-12-23,000001,999.66,990.16,1013.22,977.95,213402,483286336.0,3.53,-0.77,-7.69,0.73
2009-12-24,000001,994.69,1023.17,1024.53,986.09,294029,672728256.0,3.88,3.33,33.01,1.01
2009-12-29,000001,1028.6,1037.19,1047.14,1010.51,243439,571177472.0,3.58,1.37,14.02,0.83
2009-12-30,000001,1037.19,1073.37,1079.7,1029.5,363330,877732160.0,4.84,3.49,36.18,1.24
2009-12-31,000001,1072.91,1072.46,1086.93,1059.8,214762,523456320.0,2.53,-0.08,-0.91,0.73
2010-01-04,000001,1079.24,1042.62,1081.96,1041.26,241923,580249472.0,3.8,-2.78,-29.84,0.83
2010-01-05,000001,1044.43,1024.08,1051.21,999.21,556500,1293476992.0,4.99,-1.78,-18.54,1.9
2010-01-06,000001,1021.82,1005.99,1021.82,997.85,412143,944453696.0,2.34,-1.77,-18.09,1.41
2010-01-07,000001,1005.99,994.69,1012.77,983.38,355337,804166336.0,2.92,-1.12,-11.3,1.22
2010-01-08,000001,987.9,992.42,999.21,981.12,288543,650667392.0,1.82,-0.23,-2.27,0.99
2010-01-11,000001,1033.12,992.42,1041.26,977.95,442846,1009985536.0,6.38,0.0,0.0,1.51
2010-01-12,000001,991.07,985.64,994.69,956.25,591796,1310068992.0,3.87,-0.68,-6.78,2.02
2010-01-13,000001,959.41,918.27,960.77,911.03,935039,1990492672.0,5.05,-6.84,-67.37,3.2
2010-01-14,000001,920.07,918.72,927.31,901.99,521195,1089329408.0,2.76,0.05,0.45,1.78
2010-01-15,000001,920.98,939.52,949.47,904.25,539508,1146375296.0,4.92,2.26,20.8,1.85
2010-01-18,000001,939.52,941.33,954.44,929.57,349127,749941248.0,2.65,0.19,1.81,1.19
2010-01-19,000001,946.3,975.69,980.67,945.4,650715,1438886656.0,3.75,3.65,34.36,2.23
2010-01-20,000001,975.24,937.26,992.42,933.64,490836,1079325952.0,6.02,-3.94,-38.43,1.68
2010-01-21,000001,946.3,996.04,1001.47,937.26,632301,1405279488.0,6.85,6.27,58.78,2.16
2010-01-22,000001,985.19,1014.13,1030.86,959.87,882539,2002921984.0,7.13,1.82,18.09,3.02
2010-01-25,000001,992.42,973.88,1015.03,969.81,356059,803320192.0,4.46,-3.97,-40.25,1.22
2010-01-26,000001,973.88,967.55,991.97,947.21,345326,760432384.0,4.6,-0.65,-6.33,1.18
2010-01-27,000001,982.93,961.22,992.42,951.73,401035,892337344.0,4.21,-0.65,-6.33,1.37
2010-01-28,000001,956.25,953.99,967.55,925.05,262132,567566976.0,4.42,-0.75,-7.23,0.9
2010-01-29,000001,946.75,951.73,981.12,934.54,240688,528437728.0,4.88,-0.24,-2.26,0.82
2010-02-01,000001,952.18,930.93,954.89,920.07,283180,602675200.0,3.66,-2.19,-20.8,0.97
2010-02-02,000001,931.83,936.8,963.48,931.83,286734,620475776.0,3.4,0.63,5.87,0.98
2010-02-03,000001,944.04,991.52,991.52,930.93,549006,1214267904.0,6.47,5.84,54.72,1.88
2010-02-04,000001,980.22,974.34,985.64,965.75,303346,675283328.0,2.01,-1.73,-17.18,1.04
2010-02-05,000001,948.11,965.29,979.76,938.61,276174,601515200.0,4.22,-0.93,-9.05,0.94
2010-02-08,000001,959.87,945.4,968.91,940.42,206423,447137536.0,2.95,-2.06,-19.89,0.71
2010-02-09,000001,947.21,965.29,972.08,944.04,248170,543120256.0,2.97,2.1,19.89,0.85
2010-02-10,000001,974.34,977.95,982.48,966.2,253840,564177472.0,1.69,1.31,12.66,0.87
2010-02-11,000001,974.79,970.27,981.12,968.91,139102,308844864.0,1.25,-0.79,-7.68,0.48
2010-02-12,000001,972.98,985.64,992.42,972.98,188386,422488288.0,2.0,1.58,15.37,0.64
2010-02-22,000001,979.31,969.81,985.64,968.91,165778,367933696.0,1.7,-1.61,-15.83,0.57
2010-02-23,000001,966.65,944.94,967.55,938.16,237781,513377920.0,3.03,-2.56,-24.87,0.81
2010-02-24,000001,938.61,952.18,955.8,930.02,231486,497531456.0,2.73,0.77,7.24,0.79
2010-02-25,000001,950.37,972.08,983.83,947.66,347879,770836544.0,3.8,2.09,19.9,1.19
2010-02-26,000001,965.75,985.64,993.33,964.39,450217,1008966464.0,2.98,1.39,13.56,1.54
2010-03-02,000001,1005.54,1015.49,1053.92,1005.54,684647,1599219840.0,4.91,3.03,29.85,2.34
2010-03-03,000001,1015.49,1024.08,1026.34,1001.47,284111,655444672.0,2.45,0.85,8.59,0.97
2010-03-04,000001,1024.98,1015.03,1039.0,1010.51,376321,877389760.0,2.78,-0.88,-9.05,1.29
2010-03-05,000001,1015.03,1022.72,1032.67,1012.77,291842,681193920.0,1.96,0.76,7.69,1.0
2010-03-08,000001,1024.98,1048.95,1057.99,1013.22,441054,1045698944.0,4.38,2.56,26.23,1.51
2010-03-09,000001,1050.3,1047.59,1067.94,1033.12,394360,943966336.0,3.32,-0.13,-1.36,1.35
2010-03-10,000001,1042.62,1028.6,1059.35,1026.34,211059,499356448.0,3.15,-1.81,-18.99,0.72
2010-03-11,000001,1035.38,1040.36,1054.37,1028.15,241218,571453952.0,2.55,1.14,11.76,0.82
2010-03-12,000001,1035.38,1006.89,1035.38,1005.09,283073,655910208.0,2.91,-3.22,-33.47,0.97
2010-03-15,000001,1005.09,982.93,1005.09,974.34,189090,424857088.0,3.05,-2.38,-23.96,0.65
2010-03-16,000001,982.93,990.16,993.78,976.15,196849,441221888.0,1.79,0.74,7.23,0.67
2010-03-17,000001,993.33,1019.1,1019.56,986.09,192860,441162464.0,3.38,2.92,28.94,0.66
2010-03-18,000001,1021.82,1012.77,1033.12,1009.61,218152,507527264.0,2.31,-0.62,-6.33,0.75
2010-03-19,000001,1012.77,1012.32,1019.56,996.95,176615,404284736.0,2.23,-0.04,-0.45,0.6
2010-03-22,000001,1007.35,1017.29,1029.5,1007.35,195257,453198688.0,2.19,0.49,4.97,0.67
2010-03-23,000001,1019.56,1002.82,1022.27,997.4,159349,365560032.0,2.44,-1.42,-14.47,0.54
2010-03-24,000001,1003.73,1001.47,1019.56,998.75,210983,484336288.0,2.08,-0.13,-1.35,0.72
2010-03-25,000001,999.66,978.86,1000.11,977.95,166074,372184256.0,2.21,-2.26,-22.61,0.57
2010-03-26,000001,978.86,1001.92,1014.58,972.98,223461,509149248.0,4.25,2.36,23.06,0.76
2010-03-29,000001,1008.7,1035.83,1049.4,1001.02,444163,1044826240.0,4.83,3.38,33.91,1.52
2010-03-30,000001,1039.0,1039.9,1045.78,1025.89,253043,595446912.0,1.92,0.39,4.07,0.87
2010-03-31,000001,1039.9,1019.56,1040.81,1014.13,305550,710514240.0,2.57,-1.96,-20.34,1.04
2010-04-01,000001,1022.72,1028.6,1037.64,1013.68,305159,712145600.0,2.35,0.89,9.04,1.04
2010-04-02,000001,1031.31,1029.96,1033.12,1020.01,195900,457640288.0,1.27,0.13,1.36,0.67
2010-04-06,000001,1035.83,1027.24,1049.4,1022.27,236509,556583872.0,2.63,-0.26,-2.72,0.81
2010-04-07,000001,1026.34,1003.73,1029.96,996.04,318422,730335808.0,3.3,-2.29,-23.51,1.09
2010-04-08,000001,1002.37,991.07,1002.82,979.76,448387,1009933568.0,2.3,-1.26,-12.66,1.53
2010-04-09,000001,991.07,995.14,998.75,987.9,220410,498836800.0,1.09,0.41,4.07,0.75
2010-04-12,000001,997.85,969.36,999.66,962.58,494771,1098010880.0,3.73,-2.59,-25.78,1.69
2010-04-13,000001,972.98,983.38,992.88,967.55,449187,1003910784.0,2.61,1.45,14.02,1.54
2010-04-14,000001,983.38,975.69,985.64,966.65,331852,734720512.0,1.93,-0.78,-7.69,1.13
2010-04-15,000001,977.95,983.38,983.38,964.39,357018,790372992.0,1.95,0.79,7.69,1.22
2010-04-16,000001,977.95,965.75,977.95,964.39,286468,632291264.0,1.38,-1.79,-17.63,0.98
2010-04-19,000001,944.94,878.47,946.3,874.4,826874,1708546688.0,7.44,-9.04,-87.28,2.83
2010-04-20,000001,880.28,864.45,889.78,852.25,435134,858886272.0,4.27,-1.6,-14.02,1.49
2010-04-21,000001,866.26,880.73,882.09,856.77,373588,742144448.0,2.93,1.88,16.28,1.28
