id,time,valume,price
4052,1104.400000,600.000000,9.24000
4053,1104.510000,2600.000000,9.23000
4054,1104.670000,200.000000,9.23000
4055,1104.770000,10000.000000,9.23000
4056,1104.790000,600.000000,9.24000
4057,1104.810000,1000.000000,9.24000
4058,1104.890000,800.000000,9.23000
4059,1104.900000,2000.000000,9.24000
4060,1105.480000,1000.000000,9.24000
4061,1105.870000,1000.000000,9.24000
4062,1105.900000,500.000000,9.23000
4063,1105.900000,1000.000000,9.23000
4064,1105.900000,2900.000000,9.23000
4065,1106.180000,2300.000000,9.23000
4066,1106.730000,1284.000000,9.24000
4067,1106.980000,700.000000,9.26000
4068,1106.980000,1416.000000,9.24000
4069,1106.980000,684.000000,9.23000
4070,1107.310000,300.000000,9.25000
4071,1107.310000,3900.000000,9.23000
4072,1107.310000,216.000000,9.23000
4073,1107.310000,1000.000000,9.23000
4074,1107.310000,10000.000000,9.23000
4075,1107.310000,2000.000000,9.23000
4076,1107.310000,300.000000,9.23000
4077,1107.310000,2000.000000,9.23000
4078,1107.310000,10000.000000,9.23000
4079,1107.310000,1000.000000,9.23000
4080,1107.310000,38984.000000,9.23000
4081,1107.310000,9716.000000,9.23000
4082,1107.310000,1000.000000,9.23000
4083,1107.310000,1000.000000,9.23000
4084,1107.310000,200.000000,9.23000
4085,1107.310000,700.000000,9.23000
4086,1107.310000,3000.000000,9.23000
4087,1107.310000,1000.000000,9.23000
4088,1107.310000,1000.000000,9.23000
4089,1107.310000,200.000000,9.23000
4090,1107.310000,200.000000,9.23000
4091,1107.310000,2284.000000,9.23000
4092,1107.760000,100.000000,9.24000
4093,1108.080000,400.000000,9.25000
4094,1108.090000,4500.000000,9.25000
4095,1108.460000,100.000000,9.24000
4096,1108.690000,3000.000000,9.23000
4097,1108.880000,5000.000000,9.23000
4098,1108.900000,60000.000000,9.23000
4099,1109.040000,8600.000000,9.24000
4100,1109.250000,900.000000,9.24000
4101,1109.970000,2400.000000,9.25000
4102,1110.260000,5400.000000,9.25000
4103,1110.260000,500.000000,9.24000
4104,1110.260000,1500.000000,9.24000
4105,1110.260000,41700.000000,9.23000
4106,1110.260000,8600.000000,9.23000
4107,1110.430000,1000.000000,9.26000
4108,1110.430000,200.000000,9.27000
4109,1110.660000,300.000000,9.26000
4110,1110.660000,2000.000000,9.25000
4111,1110.660000,17000.000000,9.23000
4112,1112.760000,10000.000000,9.24000
4113,1112.840000,2000.000000,9.24000
4114,1113.110000,100.000000,9.24000
4115,1113.230000,24400.000000,9.24000
4116,1113.230000,7800.000000,9.24000
4117,1113.240000,4200.000000,9.24000
4118,1113.240000,25800.000000,9.23000
4119,1113.890000,3000.000000,9.24000
4120,1114.260000,3800.000000,9.23000
4121,1114.420000,6500.000000,9.23000
4122,1114.430000,50000.000000,9.23000
4123,1114.480000,500.000000,9.24000
4124,1114.780000,200.000000,9.24000
4125,1114.900000,1400.000000,9.23000
4126,1115.310000,20000.000000,9.24000
4127,1115.450000,200.000000,9.23000
4128,1116.580000,200.000000,9.24000
4129,1116.610000,4100.000000,9.23000
4130,1116.610000,4500.000000,9.23000
4131,1116.620000,20900.000000,9.23000
4132,1116.700000,300.000000,9.23000
4133,1116.720000,12100.000000,9.23000
4134,1116.730000,16700.000000,9.23000
4135,1117.030000,1000.000000,9.23000
4136,1117.260000,200.000000,9.23000
4137,1117.290000,500.000000,9.24000
4138,1117.580000,100.000000,9.24000
4139,1117.580000,500.000000,9.24000
4140,1117.720000,10000.000000,9.24000
4141,1117.810000,29516.000000,9.23000
4142,1117.810000,100.000000,9.23000
4143,1117.810000,384.000000,9.23000
4144,1117.830000,200.000000,9.24000
4145,1117.910000,6100.000000,9.24000
4146,1117.940000,1816.000000,9.23000
4147,1117.940000,384.000000,9.23000
4148,1118.050000,1000.000000,9.24000
4149,1118.150000,1600.000000,9.24000
4150,1118.210000,300.000000,9.23000
4151,1118.260000,1300.000000,9.24000
4152,1118.460000,800.000000,9.24000
4153,1118.460000,100.000000,9.24000
4154,1118.460000,1300.000000,9.24000
4155,1118.490000,500.000000,9.24000
4156,1118.670000,916.000000,9.23000
4157,1118.670000,4984.000000,9.23000
4158,1119.100000,316.000000,9.23000
4159,1119.100000,200.000000,9.23000
4160,1119.100000,1000.000000,9.23000
4161,1119.100000,1300.000000,9.23000
4162,1119.100000,100.000000,9.23000
4163,1119.100000,500.000000,9.23000
4164,1119.100000,700.000000,9.23000
4165,1119.100000,200.000000,9.23000
4166,1119.100000,2000.000000,9.23000
4167,1119.100000,200.000000,9.23000
4168,1119.100000,2000.000000,9.22000
4169,1119.100000,300.000000,9.22000
4170,1119.100000,500.000000,9.22000
4171,1119.100000,200.000000,9.22000
4172,1119.100000,700.000000,9.22000
4173,1119.100000,184.000000,9.22000
4174,1119.100000,9816.000000,9.22000
4175,1119.100000,700.000000,9.22000
4176,1119.100000,2000.000000,9.22000
4177,1119.100000,1000.000000,9.22000
4178,1119.100000,2000.000000,9.22000
4179,1119.100000,2000.000000,9.22000
4180,1119.100000,500.000000,9.22000
4181,1119.100000,400.000000,9.22000
4182,1119.100000,1000.000000,9.22000
4183,1119.100000,10000.000000,9.22000
4184,1119.100000,9184.000000,9.22000
4185,1119.230000,816.000000,9.22000
4186,1119.230000,5400.000000,9.22000
4187,1119.230000,300.000000,9.22000
4188,1119.230000,10000.000000,9.22000
4189,1119.230000,1400.000000,9.22000
4190,1119.230000,1500.000000,9.22000
4191,1119.230000,100.000000,9.22000
4192,1119.230000,100.000000,9.22000
4193,1119.230000,5000.000000,9.22000
4194,1119.230000,300.000000,9.22000
4195,1119.230000,584.000000,9.22000
4196,1119.230000,416.000000,9.22000
4197,1119.230000,2000.000000,9.22000
4198,1119.230000,3700.000000,9.22000
4199,1119.230000,600.000000,9.22000
4200,1119.230000,100.000000,9.22000
4201,1119.230000,1000.000000,9.22000
4202,1119.230000,1400.000000,9.22000
4203,1119.230000,3684.000000,9.22000
4204,1119.240000,6316.000000,9.22000
4205,1119.240000,10000.000000,9.22000
4206,1119.240000,1000.000000,9.22000
4207,1119.240000,500.000000,9.22000
4208,1119.240000,2000.000000,9.22000
4209,1119.240000,800.000000,9.22000
4210,1119.240000,84.000000,9.22000
4211,1119.240000,9500.000000,9.22000
4212,1119.250000,416.000000,9.22000
4213,1119.250000,3000.000000,9.22000
4214,1119.250000,2000.000000,9.22000
4215,1119.250000,1900.000000,9.22000
4216,1119.250000,600.000000,9.22000
4217,1119.250000,3000.000000,9.22000
4218,1119.250000,1000.000000,9.22000
4219,1119.250000,5184.000000,9.22000
4220,1119.260000,3500.000000,9.22000
4221,1119.350000,6316.000000,9.22000
4222,1119.350000,1000.000000,9.22000
4223,1119.350000,1000.000000,9.22000
4224,1119.350000,10000.000000,9.22000
4225,1119.350000,1000.000000,9.22000
4226,1119.350000,2784.000000,9.22000
4227,1119.850000,100.000000,9.23000
4228,1119.900000,5000.000000,9.24000
4229,1120.440000,500.000000,9.24000
4230,1120.600000,1000.000000,9.24000
4231,1120.720000,900.000000,9.23000
4232,1120.720000,400.000000,9.23000
4233,1120.720000,200.000000,9.23000
4234,1120.720000,100.000000,9.23000
4235,1120.720000,916.000000,9.22000
4236,1120.720000,484.000000,9.22000
4237,1120.740000,1400.000000,9.24000
4238,1122.230000,2000.000000,9.23000
4239,1122.230000,500.000000,9.23000
4240,1122.230000,1800.000000,9.23000
4241,1122.230000,3200.000000,9.23000
4242,1122.230000,16.000000,9.22000
4243,1122.230000,500.000000,9.22000
4244,1122.230000,7084.000000,9.22000
4245,1122.230000,900.000000,9.22000
4246,1122.230000,2100.000000,9.22000
4247,1122.240000,7100.000000,9.22000
4248,1122.240000,2500.000000,9.22000
4249,1122.250000,4500.000000,9.22000
4250,1122.250000,13100.000000,9.22000
4251,1122.250000,2716.000000,9.22000
4252,1122.250000,1000.000000,9.22000
4253,1122.250000,5284.000000,9.22000
4254,1122.270000,3600.000000,9.22000
4255,1122.400000,4600.000000,9.22000
4256,1122.400000,5500.000000,9.22000
4257,1122.750000,200.000000,9.24000
4258,1123.720000,100.000000,9.23000
4259,1126.460000,200.000000,9.23000
4260,1127.820000,700.000000,9.23000
4261,1127.820000,2300.000000,9.23000
4262,1130.330000,600.000000,9.23000
4263,1130.330000,4800.000000,9.23000
4264,1130.330000,800.000000,9.23000
4265,1130.610000,5700.000000,9.23000
4266,1131.710000,300.000000,9.24000
4267,1132.320000,2200.000000,9.23000
4268,1132.590000,2000.000000,9.24000
4269,1133.200000,500.000000,9.23000
4270,1133.610000,800.000000,9.23000
4271,1133.610000,100.000000,9.23000
4272,1133.610000,900.000000,9.23000
4273,1134.670000,2000.000000,9.23000
4274,1134.830000,100.000000,9.23000
4275,1135.610000,500.000000,9.24000
4276,1136.990000,500.000000,9.24000
4277,1137.560000,100.000000,9.23000
4278,1137.930000,100.000000,9.24000
4279,1138.420000,100.000000,9.23000
4280,1138.980000,800.000000,9.24000
4281,1139.280000,3000.000000,9.23000
4282,1139.640000,4300.000000,9.24000
4283,1139.640000,100.000000,9.24000
4284,1139.640000,600.000000,9.24000
4285,1140.930000,2000.000000,9.23000
4286,1141.080000,2200.000000,9.23000
4287,1141.210000,2600.000000,9.23000
4288,1141.210000,2000.000000,9.23000
4289,1141.210000,400.000000,9.23000
4290,1141.210000,6400.000000,9.23000
4291,1141.210000,1000.000000,9.23000
4292,1141.210000,100.000000,9.23000
4293,1141.210000,1100.000000,9.23000
4294,1141.210000,500.000000,9.23000
4295,1141.210000,1000.000000,9.23000
4296,1141.210000,1000.000000,9.23000
4297,1141.210000,900.000000,9.23000
4298,1141.210000,2000.000000,9.23000
4299,1141.210000,1000.000000,9.23000
4300,1141.780000,3300.000000,9.24000
4301,1141.780000,600.000000,9.24000
4302,1142.880000,1000.000000,9.23000
4303,1143.010000,100.000000,9.24000
4304,1144.420000,300.000000,9.24000
4305,1144.420000,300.000000,9.24000
4306,1145.080000,1500.000000,9.23000
4307,1145.080000,1000.000000,9.23000
4308,1145.080000,1500.000000,9.23000
4309,1145.080000,500.000000,9.23000
4310,1145.080000,3800.000000,9.23000
4311,1145.080000,1600.000000,9.23000
4312,1145.080000,500.000000,9.23000
4313,1145.080000,1000.000000,9.23000
4314,1145.080000,1100.000000,9.23000
4315,1145.080000,3000.000000,9.23000
4316,1145.080000,400.000000,9.23000
4317,1145.080000,500.000000,9.23000
4318,1145.080000,6100.000000,9.23000
4319,1145.080000,1000.000000,9.23000
4320,1145.080000,500.000000,9.23000
4321,1145.080000,18600.000000,9.22000
4322,1145.480000,2100.000000,9.24000
4323,1145.480000,200.000000,9.24000
4324,1145.480000,700.000000,9.24000
4325,1145.480000,200.000000,9.24000
4326,1145.500000,200.000000,9.24000
4327,1145.500000,200.000000,9.24000
4328,1145.810000,100.000000,9.24000
4329,1145.930000,200.000000,9.24000
4330,1145.930000,4900.000000,9.24000
4331,1146.090000,500.000000,9.23000
4332,1146.090000,100.000000,9.23000
4333,1146.090000,2416.000000,9.22000
4334,1146.090000,3200.000000,9.22000
4335,1146.090000,10000.000000,9.22000
4336,1146.090000,100.000000,9.22000
4337,1146.090000,1600.000000,9.22000
4338,1146.090000,100.000000,9.22000
4339,1146.090000,100.000000,9.22000
4340,1146.090000,300.000000,9.22000
4341,1146.090000,300.000000,9.22000
4342,1146.090000,5600.000000,9.22000
4343,1146.090000,3000.000000,9.22000
4344,1146.090000,1000.000000,9.22000
4345,1146.090000,10000.000000,9.22000
4346,1146.090000,1000.000000,9.22000
4347,1146.090000,10000.000000,9.22000
4348,1146.090000,1000.000000,9.22000
4349,1146.090000,2000.000000,9.22000
4350,1146.090000,10300.000000,9.22000
4351,1146.090000,5000.000000,9.22000
4352,1146.090000,1800.000000,9.22000
4353,1146.090000,1000.000000,9.22000
4354,1146.090000,15000.000000,9.22000
4355,1146.090000,4584.000000,9.22000
4356,1146.280000,600.000000,9.23000
4357,1146.870000,500.000000,9.23000
4358,1147.420000,200.000000,9.23000
4359,1148.140000,800.000000,9.23000
4360,1148.430000,200.000000,9.23000
4361,1148.610000,200.000000,9.24000
4362,1148.630000,1000.000000,9.23000
4363,1148.990000,1000.000000,9.23000
4364,1149.280000,6000.000000,9.23000
4365,1149.280000,500.000000,9.23000
4366,1149.320000,1000.000000,9.24000
4367,1149.390000,2000.000000,9.24000
4368,1149.670000,200.000000,9.24000
4369,1149.780000,100.000000,9.23000
4370,1149.780000,300.000000,9.23000
4371,1149.990000,1000.000000,9.23000
4372,1150.780000,1500.000000,9.23000
4373,1150.780000,1000.000000,9.23000
4374,1150.780000,3000.000000,9.23000
4375,1150.790000,4000.000000,9.23000
4376,1151.180000,1700.000000,9.24000
4377,1151.180000,4100.000000,9.24000
4378,1151.180000,3100.000000,9.24000
4379,1151.180000,1000.000000,9.24000
4380,1151.180000,2200.000000,9.24000
4381,1152.150000,500.000000,9.24000
4382,1152.220000,600.000000,9.23000
4383,1153.420000,1000.000000,9.24000
4384,1154.810000,100.000000,9.24000
4385,1154.890000,100.000000,9.24000
4386,1154.910000,1000.000000,9.24000
4387,1155.040000,200.000000,9.23000
4388,1155.040000,100.000000,9.23000
4389,1155.290000,2500.000000,9.24000
4390,1155.750000,700.000000,9.24000
4391,1158.110000,200.000000,9.24000
4392,1158.150000,27500.000000,9.24000
4393,1158.730000,800.000000,9.23000
4394,1158.730000,300.000000,9.23000
4395,1158.730000,300.000000,9.23000
4396,1158.730000,200.000000,9.23000
4397,1158.730000,3000.000000,9.23000
4398,1158.820000,100.000000,9.24000
4399,1158.860000,1000.000000,9.24000
4400,1159.490000,200.000000,9.23000
4401,1159.650000,100.000000,9.24000
4402,1160.950000,1000.000000,9.24000
4403,1161.100000,100.000000,9.24000
4404,1161.320000,800.000000,9.23000
4405,1161.320000,22200.000000,9.23000
4406,1161.940000,900.000000,9.24000
4407,1161.950000,11000.000000,9.24000
4408,1161.950000,400.000000,9.24000
4409,1161.970000,300.000000,9.24000
4410,1162.170000,5600.000000,9.23000
4411,1163.160000,27200.000000,9.23000
4412,1163.690000,200.000000,9.24000
4413,1166.280000,100.000000,9.24000
4414,1166.280000,300.000000,9.24000
4415,1167.020000,30000.000000,9.23000
4416,1167.020000,2000.000000,9.23000
4417,1167.020000,2500.000000,9.23000
4418,1167.020000,1000.000000,9.23000
4419,1167.020000,200.000000,9.23000
4420,1167.020000,100.000000,9.23000
4421,1167.020000,1000.000000,9.23000
4422,1167.020000,400.000000,9.23000
4423,1167.020000,7000.000000,9.23000
4424,1167.020000,2200.000000,9.23000
4425,1167.020000,500.000000,9.23000
4426,1167.020000,5416.000000,9.22000
4427,1167.020000,500.000000,9.22000
4428,1167.020000,1000.000000,9.22000
4429,1167.020000,400.000000,9.22000
4430,1167.020000,5784.000000,9.22000
4431,1167.070000,300.000000,9.24000
4432,1167.090000,300.000000,9.24000
4433,1167.090000,100.000000,9.24000
4434,1167.140000,100.000000,9.24000
4435,1167.140000,200.000000,9.24000
4436,1167.150000,500.000000,9.24000
4437,1167.150000,200.000000,9.24000
4438,1167.150000,300.000000,9.24000
4439,1167.180000,300.000000,9.24000
4440,1167.200000,100.000000,9.24000
4441,1167.270000,100.000000,9.24000
4442,1167.310000,200.000000,9.24000
4443,1167.310000,100.000000,9.24000
4444,1167.320000,100.000000,9.24000
4445,1167.680000,2500.000000,9.24000
4446,1168.880000,1000.000000,9.24000
4447,1169.930000,1100.000000,9.24000
4448,1170.310000,300.000000,9.24000
4449,1170.460000,200.000000,9.23000
4450,1170.600000,3000.000000,9.24000
4451,1171.130000,2000.000000,9.24000
4452,1171.650000,100.000000,9.24000
4453,1172.400000,600.000000,9.24000
4454,1172.530000,500.000000,9.24000
4455,1172.930000,900.000000,9.24000
4456,1172.930000,900.000000,9.24000
4457,1172.930000,1200.000000,9.24000
4458,1173.190000,200.000000,9.24000
4459,1173.190000,800.000000,9.24000
4460,1173.190000,500.000000,9.25000
4461,1173.190000,700.000000,9.25000
4462,1173.190000,800.000000,9.25000
4463,1173.210000,900.000000,9.25000
4464,1174.310000,1200.000000,9.25000
4465,1175.090000,2100.000000,9.25000
4466,1175.600000,4000.000000,9.25000
4467,1175.740000,800.000000,9.24000
4468,1175.740000,100.000000,9.24000
4469,1176.090000,100.000000,9.25000
4470,1176.260000,3200.000000,9.25000
4471,1176.670000,2500.000000,9.25000
4472,1177.540000,1000.000000,9.25000
4473,1178.420000,1600.000000,9.25000
4474,1178.600000,200.000000,9.25000
4475,1178.700000,1000.000000,9.24000
4476,1179.000000,7800.000000,9.25000
4477,1179.000000,1700.000000,9.25000
4478,1179.000000,500.000000,9.25000
4479,1179.000000,11100.000000,9.25000
4480,1179.000000,1900.000000,9.25000
4481,1179.000000,1900.000000,9.25000
4482,1179.000000,1700.000000,9.25000
4483,1179.000000,13400.000000,9.25000
4484,1179.010000,5500.000000,9.25000
4485,1181.160000,6500.000000,9.25000
4486,1181.160000,1900.000000,9.25000
4487,1181.160000,1900.000000,9.25000
4488,1181.160000,2200.000000,9.26000
4489,1181.160000,3100.000000,9.26000
4490,1181.160000,300.000000,9.26000
4491,1181.160000,5600.000000,9.26000
4492,1181.160000,3800.000000,9.26000
4493,1181.490000,200.000000,9.24000
4494,1181.800000,800.000000,9.24000
4495,1182.660000,500.000000,9.25000
4496,1182.660000,100.000000,9.25000
4497,1182.660000,1600.000000,9.24000
4498,1183.510000,500.000000,9.25000
4499,1183.510000,500.000000,9.25000
4500,1183.510000,1000.000000,9.24000
4501,1183.970000,1000.000000,9.26000
4502,1186.070000,500.000000,9.25000
4503,1190.210000,800.000000,9.26000
4504,1190.210000,400.000000,9.26000
4505,1190.990000,600.000000,9.26000
4506,1190.990000,500.000000,9.26000
4507,1191.070000,18900.000000,9.26000
4508,1191.070000,1500.000000,9.25000
4509,1191.070000,300.000000,9.25000
4510,1191.070000,100000.000000,9.25000
4511,1191.070000,600.000000,9.25000
4512,1191.070000,15000.000000,9.25000
4513,1191.070000,700.000000,9.24000
4514,1191.070000,10000.000000,9.24000
4515,1191.070000,13000.000000,9.24000
4516,1191.300000,500.000000,9.26000
4517,1191.820000,3800.000000,9.26000
4518,1192.020000,800.000000,9.26000
4519,1192.470000,100.000000,9.26000
4520,1193.520000,5300.000000,9.27000
4521,1194.260000,300.000000,9.26000
4522,1194.260000,300.000000,9.26000
4523,1194.380000,600.000000,9.26000
4524,1195.180000,1000.000000,9.27000
4525,1197.390000,2100.000000,9.27000
4526,1198.310000,1400.000000,9.26000
4527,1198.780000,600.000000,9.26000
4528,1199.820000,1100.000000,9.26000
4529,1200.110000,200.000000,9.26000
4530,1200.180000,2500.000000,9.27000
4531,1200.690000,300.000000,9.26000
4532,1200.690000,400.000000,9.26000
4533,1200.850000,100.000000,9.26000
4534,1201.640000,100.000000,9.26000
4535,1201.640000,400.000000,9.26000
4536,1201.640000,200.000000,9.26000
4537,1201.800000,1000.000000,9.26000
4538,1202.110000,500.000000,9.25000
4539,1202.110000,300.000000,9.25000
4540,1203.520000,1400.000000,9.25000
4541,1203.520000,400.000000,9.25000
4542,1203.540000,100.000000,9.25000
4543,1203.580000,100.000000,9.25000
4544,1206.370000,2100.000000,9.26000
4545,1206.860000,300.000000,9.26000
4546,1207.150000,500.000000,9.25000
4547,1210.730000,2500.000000,9.25000
4548,1210.730000,2000.000000,9.25000
4549,1211.760000,3500.000000,9.25000
4550,1211.780000,200.000000,9.25000
4551,1212.210000,800.000000,9.24000
4552,1212.930000,8100.000000,9.25000
4553,1212.930000,100.000000,9.25000
4554,1214.020000,1000.000000,9.26000
4555,1214.420000,200.000000,9.25000
4556,1217.120000,100.000000,9.26000
4557,1217.140000,500.000000,9.25000
4558,1217.360000,500.000000,9.26000
4559,1219.490000,12400.000000,9.26000
4560,1219.490000,900.000000,9.26000
4561,1219.490000,200.000000,9.26000
4562,1219.490000,1600.000000,9.26000
4563,1219.490000,6300.000000,9.26000
4564,1219.560000,1100.000000,9.25000
4565,1219.560000,3900.000000,9.25000
4566,1219.580000,3400.000000,9.26000
4567,1220.440000,2000.000000,9.26000
4568,1222.310000,6100.000000,9.25000
4569,1222.310000,600.000000,9.25000
4570,1222.310000,300.000000,9.25000
4571,1222.310000,8500.000000,9.25000
4572,1222.340000,800.000000,9.25000
4573,1222.420000,700.000000,9.25000
4574,1222.420000,12500.000000,9.25000
4575,1223.970000,1000.000000,9.26000
4576,1224.090000,500.000000,9.26000
4577,1224.690000,100.000000,9.26000
4578,1225.030000,4900.000000,9.26000
4579,1225.150000,1000.000000,9.26000
4580,1225.430000,200.000000,9.25000
4581,1226.650000,800.000000,9.26000
4582,1226.680000,4600.000000,9.26000
4583,1226.680000,400.000000,9.26000
4584,1227.160000,100.000000,9.26000
4585,1227.240000,2500.000000,9.25000
4586,1228.010000,1400.000000,9.26000
4587,1228.940000,1000.000000,9.26000
4588,1229.570000,2000.000000,9.25000
4589,1229.730000,2200.000000,9.25000
4590,1230.810000,2000.000000,9.26000
4591,1231.080000,100.000000,9.26000
4592,1232.320000,3000.000000,9.25000
4593,1232.420000,800.000000,9.25000
4594,1232.680000,1500.000000,9.25000
4595,1232.820000,600.000000,9.26000
4596,1233.430000,3400.000000,9.26000
4597,1233.870000,200.000000,9.26000
4598,1234.440000,500.000000,9.26000
4599,1234.640000,100.000000,9.26000
4600,1235.410000,1000.000000,9.25000
4601,1235.520000,100.000000,9.26000
4602,1235.690000,12000.000000,9.25000
4603,1236.060000,1000.000000,9.26000
4604,1236.460000,200.000000,9.25000
4605,1236.940000,400.000000,9.26000
4606,1238.270000,800.000000,9.26000
4607,1238.300000,700.000000,9.26000
4608,1238.430000,2000.000000,9.26000
4609,1238.670000,600.000000,9.26000
4610,1239.520000,62100.000000,9.25000
4611,1239.520000,900.000000,9.25000
4612,1239.520000,2000.000000,9.25000
4613,1239.520000,4100.000000,9.25000
4614,1239.520000,5400.000000,9.25000
4615,1239.520000,300.000000,9.25000
4616,1239.520000,5000.000000,9.25000
4617,1239.520000,1000.000000,9.25000
4618,1239.520000,200.000000,9.25000
4619,1239.520000,3000.000000,9.25000
4620,1239.520000,1000.000000,9.25000
4621,1239.520000,10000.000000,9.25000
4622,1239.520000,1000.000000,9.25000
4623,1239.520000,1200.000000,9.25000
4624,1239.520000,2000.000000,9.25000
4625,1239.520000,800.000000,9.25000
4626,1239.520000,200.000000,9.25000
4627,1239.520000,100.000000,9.25000
4628,1239.520000,600.000000,9.25000
4629,1240.970000,3000.000000,9.26000
4630,1241.070000,600.000000,9.26000
4631,1241.070000,900.000000,9.26000
4632,1241.070000,200.000000,9.26000
4633,1241.070000,18300.000000,9.26000
4634,1242.110000,1200.000000,9.26000
4635,1243.110000,1300.000000,9.26000
4636,1243.800000,300.000000,9.26000
4637,1244.230000,800.000000,9.25000
4638,1244.230000,100.000000,9.25000
4639,1244.230000,900.000000,9.25000
4640,1244.230000,600.000000,9.25000
4641,1245.610000,300.000000,9.26000
4642,1246.380000,1000.000000,9.26000
4643,1247.490000,2200.000000,9.26000
4644,1247.490000,1600.000000,9.26000
4645,1247.490000,6500.000000,9.26000
4646,1247.540000,200.000000,9.25000
4647,1248.700000,300.000000,9.26000
4648,1250.260000,600.000000,9.25000
4649,1250.260000,1900.000000,9.25000
4650,1252.500000,1000.000000,9.26000
4651,1253.520000,2000.000000,9.25000
4652,1253.650000,700.000000,9.25000
4653,1254.360000,1000.000000,9.26000
4654,1255.040000,1200.000000,9.26000
4655,1255.040000,2000.000000,9.26000
4656,1255.040000,20000.000000,9.26000
4657,1255.040000,5600.000000,9.26000
4658,1255.040000,3900.000000,9.26000
4659,1255.040000,7300.000000,9.26000
4660,1255.150000,5400.000000,9.25000
4661,1255.150000,16000.000000,9.25000
4662,1255.150000,2000.000000,9.25000
4663,1255.150000,1000.000000,9.25000
4664,1255.150000,3400.000000,9.25000
4665,1255.150000,3000.000000,9.25000
4666,1255.150000,800.000000,9.25000
4667,1255.150000,100.000000,9.25000
4668,1255.150000,1300.000000,9.25000
4669,1255.150000,200.000000,9.25000
4670,1255.150000,2700.000000,9.25000
4671,1255.150000,5000.000000,9.25000
4672,1255.150000,11200.000000,9.25000
4673,1255.230000,2100.000000,9.26000
4674,1255.700000,600.000000,9.25000
4675,1256.980000,100.000000,9.26000
4676,1257.050000,1000.000000,9.26000
4677,1258.500000,200.000000,9.25000
4678,1261.140000,1300.000000,9.26000
4679,1261.190000,1000.000000,9.26000
4680,1261.230000,2200.000000,9.25000
4681,1261.750000,2600.000000,9.26000
4682,1263.710000,200.000000,9.25000
4683,1263.980000,600.000000,9.26000
4684,1264.620000,2000.000000,9.26000
4685,1264.630000,700.000000,9.26000
4686,1264.650000,900.000000,9.26000
4687,1265.140000,400.000000,9.25000
4688,1265.190000,1000.000000,9.26000
4689,1267.000000,200.000000,9.26000
4690,1267.050000,6200.000000,9.26000
4691,1267.090000,300.000000,9.26000
4692,1267.760000,8600.000000,9.26000
4693,1268.060000,31600.000000,9.25000
4694,1268.270000,3400.000000,9.25000
4695,1268.300000,1000.000000,9.26000
4696,1269.390000,100.000000,9.25000
4697,1270.210000,3700.000000,9.26000
4698,1270.370000,500.000000,9.26000
4699,1270.780000,3200.000000,9.26000
4700,1270.830000,3100.000000,9.26000
4701,1271.280000,700.000000,9.26000
4702,1271.320000,200.000000,9.26000
4703,1271.610000,1700.000000,9.26000
4704,1271.610000,100.000000,9.26000
4705,1271.610000,5000.000000,9.26000
4706,1271.610000,10000.000000,9.26000
4707,1271.610000,12000.000000,9.26000
4708,1271.610000,2000.000000,9.26000
4709,1271.610000,1600.000000,9.26000
4710,1271.610000,17600.000000,9.26000
4711,1273.340000,100.000000,9.26000
4712,1274.650000,1000.000000,9.26000
4713,1275.200000,1200.000000,9.26000
4714,1275.850000,1000.000000,9.26000
4715,1276.410000,1000.000000,9.26000
4716,1277.690000,3000.000000,9.26000
4717,1277.970000,1000.000000,9.26000
4718,1280.160000,6400.000000,9.26000
4719,1280.380000,200.000000,9.26000
4720,1280.420000,200.000000,9.25000
4721,1280.870000,300.000000,9.26000
4722,1281.220000,500.000000,9.26000
4723,1281.340000,400.000000,9.26000
4724,1281.380000,1800.000000,9.26000
4725,1281.380000,500.000000,9.26000
4726,1281.380000,2300.000000,9.26000
4727,1281.380000,2000.000000,9.26000
4728,1281.380000,12000.000000,9.26000
4729,1281.380000,1600.000000,9.26000
4730,1281.380000,4000.000000,9.26000
4731,1281.380000,5000.000000,9.26000
4732,1281.380000,5300.000000,9.26000
4733,1281.380000,200.000000,9.26000
4734,1281.380000,600.000000,9.26000
4735,1281.380000,7000.000000,9.26000
4736,1281.380000,2500.000000,9.26000
4737,1281.380000,1100.000000,9.26000
4738,1281.380000,2100.000000,9.27000
4739,1281.380000,1000.000000,9.27000
4740,1281.380000,13200.000000,9.27000
4741,1281.380000,1000.000000,9.27000
4742,1281.380000,1000.000000,9.27000
4743,1281.380000,55800.000000,9.27000
4744,1282.380000,600.000000,9.27000
4745,1282.380000,500.000000,9.27000
4746,1283.200000,2000.000000,9.27000
4747,1284.220000,100.000000,9.26000
4748,1284.280000,4100.000000,9.26000
4749,1284.280000,100.000000,9.26000
4750,1284.300000,100.000000,9.26000
4751,1287.390000,500.000000,9.26000
4752,1287.740000,1000.000000,9.26000
4753,1288.050000,1000.000000,9.26000
4754,1290.930000,1000.000000,9.26000
4755,1291.050000,100.000000,9.26000
4756,1291.510000,200.000000,9.25000
4757,1291.930000,700.000000,9.26000
4758,1292.660000,100.000000,9.26000
4759,1293.240000,1000.000000,9.26000
4760,1293.690000,3500.000000,9.26000
4761,1294.380000,36300.000000,9.26000
4762,1294.380000,2800.000000,9.26000
4763,1294.380000,300.000000,9.26000
4764,1294.380000,2100.000000,9.26000
4765,1294.380000,900.000000,9.26000
4766,1294.380000,18700.000000,9.26000
