File: /Users/mythezone/miniconda3/envs/simlob312/lib/python3.12/site-packages/rich/__init__.py
  Line 316: executed 1 times, time 0.00000000 sec
  Line 441: executed 2 times, time 0.00000000 sec
  Line 442: executed 1 times, time 0.00000000 sec
  Line 443: executed 1 times, time 0.00000000 sec
  Line 453: executed 2 times, time 0.00000000 sec
  Line 454: executed 1 times, time 0.00000000 sec
  Line 455: executed 1 times, time 0.00000000 sec
  Line 474: executed 2 times, time 0.00000000 sec
  Line 475: executed 1 times, time 0.00000000 sec
  Line 476: executed 1 times, time 0.00000000 sec
  Line 496: executed 2 times, time 0.00000000 sec
  Line 497: executed 1 times, time 0.00000000 sec
  Line 498: executed 1 times, time 0.00000000 sec
  Line 820: executed 2 times, time 0.00000000 sec
  Line 821: executed 1 times, time 0.00000000 sec
  Line 822: executed 1 times, time 0.00000000 sec
  Line 887: executed 2 times, time 0.00000000 sec
  Line 888: executed 1 times, time 0.00000000 sec
  Line 889: executed 1 times, time 0.00000000 sec

File: /Users/mythezone/miniconda3/envs/simlob312/lib/python3.12/dataclasses.py
  Line 179: executed 1 times, time 0.00000000 sec
  Line 253: executed 6 times, time 0.00000000 sec
  Line 255: executed 12 times, time 0.00000095 sec
  Line 256: executed 12 times, time 0.00000000 sec
  Line 266: executed 6 times, time 0.00000000 sec
  Line 311: executed 21 times, time 0.00000000 sec
  Line 312: executed 21 times, time 0.00000000 sec
  Line 313: executed 21 times, time 0.00000000 sec
  Line 314: executed 21 times, time 0.00000000 sec
  Line 315: executed 21 times, time 0.00000000 sec
  Line 316: executed 21 times, time 0.00000095 sec
  Line 317: executed 21 times, time 0.00000191 sec
  Line 318: executed 21 times, time 0.00000000 sec
  Line 319: executed 21 times, time 0.00000191 sec
  Line 320: executed 21 times, time 0.00000095 sec
  Line 322: executed 21 times, time 0.00000310 sec
  Line 323: executed 21 times, time 0.00000000 sec
  Line 350: executed 2 times, time 0.00000000 sec
  Line 351: executed 2 times, time 0.00000000 sec
  Line 375: executed 6 times, time 0.00000000 sec
  Line 376: executed 6 times, time 0.00000000 sec
  Line 377: executed 6 times, time 0.00000000 sec
  Line 378: executed 6 times, time 0.00000000 sec
  Line 379: executed 6 times, time 0.00000000 sec
  Line 380: executed 6 times, time 0.00000000 sec
  Line 381: executed 6 times, time 0.00000000 sec
  Line 382: executed 6 times, time 0.00000000 sec
  Line 383: executed 6 times, time 0.00000000 sec
  Line 384: executed 6 times, time 0.00000000 sec
  Line 422: executed 21 times, time 0.00000000 sec
  Line 424: executed 42 times, time 0.00000191 sec
  Line 425: executed 21 times, time 0.00000095 sec
  Line 432: executed 39 times, time 0.00000000 sec
  Line 433: executed 33 times, time 0.00000000 sec
  Line 443: executed 18 times, time 0.00000095 sec
  Line 446: executed 76 times, time 0.00000381 sec
  Line 454: executed 34 times, time 0.00000000 sec
  Line 455: executed 20 times, time 0.00000000 sec
  Line 456: executed 34 times, time 0.00000191 sec
  Line 457: executed 34 times, time 0.00000119 sec
  Line 458: executed 6 times, time 0.00000000 sec
  Line 459: executed 6 times, time 0.00000000 sec
  Line 460: executed 34 times, time 0.00000310 sec
  Line 461: executed 153 times, time 0.00000191 sec
  Line 464: executed 34 times, time 0.00000095 sec
  Line 470: executed 34 times, time 0.00000119 sec
  Line 471: executed 34 times, time 0.00000095 sec
  Line 472: executed 34 times, time 0.00000000 sec
  Line 473: executed 34 times, time 0.00000000 sec
  Line 474: executed 34 times, time 0.00000119 sec
  Line 484: executed 21 times, time 0.00000095 sec
  Line 485: executed 12 times, time 0.00000095 sec
  Line 486: executed 9 times, time 0.00000238 sec
  Line 493: executed 21 times, time 0.00000000 sec
  Line 494: executed 21 times, time 0.00000000 sec
  Line 495: executed 2 times, time 0.00000000 sec
  Line 498: executed 2 times, time 0.00000000 sec
  Line 499: executed 4 times, time 0.00000000 sec
  Line 500: executed 2 times, time 0.00000000 sec
  Line 501: executed 2 times, time 0.00000095 sec
  Line 521: executed 19 times, time 0.00000000 sec
  Line 522: executed 19 times, time 0.00000000 sec
  Line 524: executed 15 times, time 0.00000095 sec
  Line 525: executed 4 times, time 0.00000000 sec
  Line 526: executed 4 times, time 0.00000000 sec
  Line 527: executed 4 times, time 0.00000095 sec
  Line 542: executed 21 times, time 0.00000000 sec
  Line 546: executed 21 times, time 0.00000000 sec
  Line 554: executed 21 times, time 0.00000167 sec
  Line 557: executed 15 times, time 0.00000000 sec
  Line 558: executed 6 times, time 0.00000000 sec
  Line 561: executed 4 times, time 0.00000000 sec
  Line 562: executed 2 times, time 0.00000000 sec
  Line 564: executed 2 times, time 0.00000000 sec
  Line 565: executed 21 times, time 0.00000095 sec
  Line 578: executed 6 times, time 0.00000000 sec
  Line 579: executed 27 times, time 0.00000095 sec
  Line 581: executed 21 times, time 0.00000000 sec
  Line 582: executed 21 times, time 0.00000095 sec
  Line 583: executed 6 times, time 0.00000000 sec
  Line 584: executed 15 times, time 0.00000000 sec
  Line 588: executed 27 times, time 0.00000000 sec
  Line 589: executed 12 times, time 0.00000000 sec
  Line 590: executed 6 times, time 0.00000000 sec
  Line 591: executed 6 times, time 0.00000000 sec
  Line 594: executed 6 times, time 0.00000000 sec
  Line 595: executed 27 times, time 0.00000191 sec
  Line 596: executed 21 times, time 0.00000000 sec
  Line 599: executed 21 times, time 0.00000000 sec
  Line 600: executed 21 times, time 0.00000000 sec
  Line 603: executed 6 times, time 0.00000000 sec
  Line 609: executed 6 times, time 0.00000000 sec
  Line 612: executed 27 times, time 0.00000000 sec
  Line 613: executed 6 times, time 0.00000000 sec
  Line 619: executed 12 times, time 0.00000000 sec
  Line 620: executed 6 times, time 0.00000000 sec
  Line 621: executed 6 times, time 0.00000000 sec
  Line 622: executed 6 times, time 0.00000119 sec
  Line 623: executed 6 times, time 0.00000000 sec
  Line 624: executed 6 times, time 0.00000000 sec
  Line 628: executed 12 times, time 0.00000000 sec
  Line 629: executed 6 times, time 0.00000000 sec
  Line 630: executed 18 times, time 0.00000000 sec
  Line 631: executed 39 times, time 0.00000119 sec
  Line 632: executed 33 times, time 0.00000191 sec
  Line 633: executed 6 times, time 0.00000000 sec
  Line 634: executed 6 times, time 0.00000000 sec
  Line 635: executed 6 times, time 0.00000119 sec
  Line 639: executed 8 times, time 0.00000000 sec
  Line 640: executed 4 times, time 0.00000000 sec
  Line 641: executed 4 times, time 0.00000000 sec
  Line 642: executed 4 times, time 0.00000000 sec
  Line 643: executed 20 times, time 0.00000000 sec
  Line 644: executed 12 times, time 0.00000000 sec
  Line 645: executed 4 times, time 0.00000000 sec
  Line 646: executed 8 times, time 0.00000000 sec
  Line 647: executed 4 times, time 0.00000000 sec
  Line 648: executed 4 times, time 0.00000000 sec
  Line 649: executed 4 times, time 0.00000000 sec
  Line 650: executed 4 times, time 0.00000000 sec
  Line 651: executed 8 times, time 0.00000191 sec
  Line 652: executed 4 times, time 0.00000000 sec
  Line 653: executed 8 times, time 0.00000095 sec
  Line 654: executed 4 times, time 0.00000191 sec
  Line 655: executed 4 times, time 0.00000000 sec
  Line 656: executed 4 times, time 0.00000000 sec
  Line 657: executed 4 times, time 0.00000000 sec
  Line 667: executed 20 times, time 0.00000095 sec
  Line 668: executed 10 times, time 0.00000000 sec
  Line 669: executed 20 times, time 0.00000000 sec
  Line 670: executed 10 times, time 0.00000000 sec
  Line 671: executed 10 times, time 0.00000000 sec
  Line 672: executed 10 times, time 0.00000000 sec
  Line 676: executed 4 times, time 0.00000000 sec
  Line 677: executed 8 times, time 0.00000000 sec
  Line 678: executed 4 times, time 0.00000000 sec
  Line 679: executed 4 times, time 0.00000000 sec
  Line 680: executed 4 times, time 0.00000000 sec
  Line 686: executed 64 times, time 0.00000405 sec
  Line 687: executed 32 times, time 0.00000000 sec
  Line 694: executed 64 times, time 0.00000191 sec
  Line 695: executed 32 times, time 0.00000000 sec
  Line 698: executed 32 times, time 0.00000095 sec
  Line 742: executed 33 times, time 0.00000167 sec
  Line 743: executed 33 times, time 0.00000000 sec
  Line 744: executed 33 times, time 0.00000000 sec
  Line 745: executed 33 times, time 0.00000215 sec
  Line 746: executed 33 times, time 0.00000000 sec
  Line 749: executed 33 times, time 0.00000191 sec
  Line 755: executed 33 times, time 0.00000000 sec
  Line 757: executed 33 times, time 0.00000215 sec
  Line 768: executed 21 times, time 0.00000191 sec
  Line 769: executed 21 times, time 0.00000095 sec
  Line 770: executed 2 times, time 0.00000000 sec
  Line 772: executed 19 times, time 0.00000095 sec
  Line 775: executed 19 times, time 0.00000000 sec
  Line 778: executed 21 times, time 0.00000000 sec
  Line 779: executed 21 times, time 0.00000095 sec
  Line 784: executed 21 times, time 0.00000191 sec
  Line 800: executed 21 times, time 0.00000095 sec
  Line 801: executed 21 times, time 0.00000000 sec
  Line 802: executed 21 times, time 0.00000000 sec
  Line 803: executed 21 times, time 0.00000000 sec
  Line 804: executed 22 times, time 0.00000095 sec
  Line 805: executed 11 times, time 0.00000000 sec
  Line 810: executed 21 times, time 0.00000000 sec
  Line 813: executed 21 times, time 0.00000000 sec
  Line 814: executed 21 times, time 0.00000095 sec
  Line 815: executed 21 times, time 0.00000095 sec
  Line 816: executed 22 times, time 0.00000095 sec
  Line 817: executed 11 times, time 0.00000095 sec
  Line 825: executed 21 times, time 0.00000095 sec
  Line 836: executed 21 times, time 0.00000095 sec
  Line 839: executed 21 times, time 0.00000000 sec
  Line 840: executed 21 times, time 0.00000000 sec
  Line 851: executed 21 times, time 0.00000119 sec
  Line 855: executed 21 times, time 0.00000000 sec
  Line 860: executed 40 times, time 0.00000095 sec
  Line 861: executed 34 times, time 0.00000095 sec
  Line 862: executed 40 times, time 0.00000095 sec
  Line 867: executed 36 times, time 0.00000000 sec
  Line 869: executed 36 times, time 0.00000119 sec
  Line 870: executed 36 times, time 0.00000286 sec
  Line 871: executed 36 times, time 0.00000191 sec
  Line 880: executed 2 times, time 0.00000000 sec
  Line 883: executed 16 times, time 0.00000215 sec
  Line 884: executed 4 times, time 0.00000000 sec
  Line 927: executed 6 times, time 0.00000000 sec
  Line 929: executed 6 times, time 0.00000000 sec
  Line 930: executed 6 times, time 0.00000000 sec
  Line 939: executed 12 times, time 0.00000095 sec
  Line 940: executed 6 times, time 0.00000000 sec
  Line 941: executed 6 times, time 0.00000000 sec
  Line 942: executed 6 times, time 0.00000000 sec
  Line 948: executed 6 times, time 0.00000000 sec
  Line 949: executed 6 times, time 0.00000000 sec
  Line 950: executed 13 times, time 0.00000000 sec
  Line 953: executed 7 times, time 0.00000000 sec
  Line 954: executed 7 times, time 0.00000000 sec
  Line 970: executed 6 times, time 0.00000000 sec
  Line 975: executed 6 times, time 0.00000000 sec
  Line 977: executed 6 times, time 0.00000000 sec
  Line 978: executed 6 times, time 0.00000095 sec
  Line 979: executed 27 times, time 0.00000238 sec
  Line 981: executed 21 times, time 0.00000000 sec
  Line 982: executed 21 times, time 0.00000000 sec
  Line 983: executed 22 times, time 0.00000095 sec
  Line 984: executed 11 times, time 0.00000000 sec
  Line 994: executed 21 times, time 0.00000095 sec
  Line 996: executed 27 times, time 0.00000095 sec
  Line 997: executed 21 times, time 0.00000000 sec
  Line 1003: executed 21 times, time 0.00000000 sec
  Line 1004: executed 2 times, time 0.00000000 sec
  Line 1011: executed 2 times, time 0.00000095 sec
  Line 1016: executed 53 times, time 0.00000095 sec
  Line 1017: executed 47 times, time 0.00000501 sec
  Line 1021: executed 6 times, time 0.00000095 sec
  Line 1034: executed 6 times, time 0.00000000 sec
  Line 1041: executed 6 times, time 0.00000119 sec
  Line 1042: executed 6 times, time 0.00000000 sec
  Line 1047: executed 6 times, time 0.00000000 sec
  Line 1053: executed 48 times, time 0.00000191 sec
  Line 1054: executed 21 times, time 0.00000095 sec
  Line 1055: executed 6 times, time 0.00000000 sec
  Line 1056: executed 12 times, time 0.00000119 sec
  Line 1058: executed 6 times, time 0.00000095 sec
  Line 1060: executed 6 times, time 0.00000000 sec
  Line 1062: executed 12 times, time 0.00000000 sec
  Line 1063: executed 12 times, time 0.00000000 sec
  Line 1064: executed 6 times, time 0.00000000 sec
  Line 1065: executed 6 times, time 0.00000000 sec
  Line 1066: executed 6 times, time 0.00000000 sec
  Line 1067: executed 6 times, time 0.00000000 sec
  Line 1071: executed 6 times, time 0.00000000 sec
  Line 1072: executed 6 times, time 0.00000000 sec
  Line 1073: executed 6 times, time 0.00000000 sec
  Line 1074: executed 6 times, time 0.00000095 sec
  Line 1079: executed 27 times, time 0.00000000 sec
  Line 1081: executed 6 times, time 0.00000000 sec
  Line 1082: executed 27 times, time 0.00000000 sec
  Line 1083: executed 6 times, time 0.00000000 sec
  Line 1085: executed 6 times, time 0.00000000 sec
  Line 1088: executed 27 times, time 0.00000095 sec
  Line 1089: executed 6 times, time 0.00000000 sec
  Line 1090: executed 6 times, time 0.00000095 sec
  Line 1091: executed 12 times, time 0.00000000 sec
  Line 1092: executed 12 times, time 0.00000167 sec
  Line 1093: executed 6 times, time 0.00000000 sec
  Line 1094: executed 6 times, time 0.00000000 sec
  Line 1096: executed 6 times, time 0.00000000 sec
  Line 1098: executed 3 times, time 0.00000000 sec
  Line 1099: executed 1 times, time 0.00000000 sec
  Line 1100: executed 1 times, time 0.00000000 sec
  Line 1101: executed 5 times, time 0.00000000 sec
  Line 1106: executed 8 times, time 0.00000000 sec
  Line 1107: executed 8 times, time 0.00000000 sec
  Line 1108: executed 4 times, time 0.00000000 sec
  Line 1113: executed 6 times, time 0.00000000 sec
  Line 1114: executed 12 times, time 0.00000000 sec
  Line 1115: executed 8 times, time 0.00000000 sec
  Line 1120: executed 12 times, time 0.00000215 sec
  Line 1121: executed 6 times, time 0.00000000 sec
  Line 1122: executed 6 times, time 0.00000000 sec
  Line 1123: executed 6 times, time 0.00000000 sec
  Line 1124: executed 6 times, time 0.00000000 sec
  Line 1127: executed 6 times, time 0.00000000 sec
  Line 1129: executed 6 times, time 0.00000000 sec
  Line 1131: executed 4 times, time 0.00000000 sec
  Line 1134: executed 4 times, time 0.00000000 sec
  Line 1137: executed 4 times, time 0.00000000 sec
  Line 1139: executed 6 times, time 0.00000119 sec
  Line 1141: executed 12 times, time 0.00000000 sec
  Line 1142: executed 33 times, time 0.00000215 sec
  Line 1145: executed 6 times, time 0.00000000 sec
  Line 1147: executed 6 times, time 0.00000000 sec
  Line 1150: executed 6 times, time 0.00000095 sec
  Line 1152: executed 6 times, time 0.00000095 sec
  Line 1264: executed 6 times, time 0.00000000 sec
  Line 1265: executed 12 times, time 0.00000095 sec
  Line 1266: executed 6 times, time 0.00000000 sec
  Line 1267: executed 6 times, time 0.00000000 sec
  Line 1270: executed 6 times, time 0.00000000 sec
  Line 1272: executed 4 times, time 0.00000000 sec
  Line 1275: executed 2 times, time 0.00000000 sec
  Line 1304: executed 1278 times, time 0.00005746 sec
  Line 1305: executed 1278 times, time 0.00003338 sec

File: /Users/mythezone/miniconda3/envs/simlob312/lib/python3.12/site-packages/pandas/core/window/__init__.py
  Line 1: executed 1 times, time 0.00000000 sec
  Line 5: executed 1 times, time 0.00000000 sec
  Line 9: executed 1 times, time 0.00000000 sec
  Line 15: executed 1 times, time 0.00000000 sec

File: /Users/mythezone/miniconda3/envs/simlob312/lib/python3.12/site-packages/pandas/core/window/ewm.py
  Line 1: executed 1 times, time 0.00000000 sec
  Line 3: executed 1 times, time 0.00000000 sec
  Line 4: executed 1 times, time 0.00000000 sec
  Line 5: executed 1 times, time 0.00000000 sec
  Line 6: executed 1 times, time 0.00000000 sec
  Line 8: executed 1 times, time 0.00000000 sec
  Line 10: executed 1 times, time 0.00000000 sec
  Line 11: executed 1 times, time 0.00000000 sec
  Line 12: executed 1 times, time 0.00000000 sec
  Line 14: executed 1 times, time 0.00000000 sec
  Line 18: executed 1 times, time 0.00000000 sec
  Line 19: executed 1 times, time 0.00000095 sec
  Line 20: executed 1 times, time 0.00000000 sec
  Line 22: executed 1 times, time 0.00000000 sec
  Line 23: executed 1 times, time 0.00000000 sec
  Line 24: executed 1 times, time 0.00000000 sec
  Line 29: executed 1 times, time 0.00000000 sec
  Line 33: executed 1 times, time 0.00000000 sec
  Line 34: executed 1 times, time 0.00000000 sec
  Line 44: executed 1 times, time 0.00000000 sec
  Line 48: executed 1 times, time 0.00000000 sec
  Line 52: executed 1 times, time 0.00000000 sec
  Line 57: executed 1 times, time 0.00000000 sec
  Line 71: executed 6 times, time 0.00000000 sec
  Line 72: executed 1 times, time 0.00000000 sec
  Line 73: executed 1 times, time 0.00000000 sec
  Line 74: executed 1 times, time 0.00000095 sec
  Line 75: executed 1 times, time 0.00000000 sec
  Line 76: executed 1 times, time 0.00000000 sec
  Line 104: executed 4 times, time 0.00000000 sec
  Line 105: executed 1 times, time 0.00000000 sec
  Line 106: executed 1 times, time 0.00000000 sec
  Line 107: executed 1 times, time 0.00000000 sec
  Line 133: executed 2 times, time 0.00000000 sec
  Line 134: executed 1 times, time 0.00000000 sec
  Line 323: executed 1 times, time 0.00000000 sec
  Line 336: executed 14 times, time 0.00000000 sec
  Line 338: executed 1 times, time 0.00000000 sec
  Line 339: executed 2 times, time 0.00000000 sec
  Line 340: executed 2 times, time 0.00000000 sec
  Line 341: executed 2 times, time 0.00000000 sec
  Line 342: executed 2 times, time 0.00000000 sec
  Line 343: executed 2 times, time 0.00000000 sec
  Line 344: executed 2 times, time 0.00000000 sec
  Line 345: executed 2 times, time 0.00000000 sec
  Line 346: executed 2 times, time 0.00000000 sec
  Line 347: executed 2 times, time 0.00000000 sec
  Line 348: executed 2 times, time 0.00000000 sec
  Line 350: executed 1 times, time 0.00000000 sec
  Line 351: executed 1 times, time 0.00000000 sec
  Line 413: executed 5 times, time 0.00000000 sec
  Line 414: executed 3 times, time 0.00000095 sec
  Line 415: executed 1 times, time 0.00000000 sec
  Line 420: executed 1 times, time 0.00000000 sec
  Line 426: executed 3 times, time 0.00000000 sec
  Line 427: executed 2 times, time 0.00000000 sec
  Line 428: executed 1 times, time 0.00000000 sec
  Line 470: executed 3 times, time 0.00000000 sec
  Line 471: executed 1 times, time 0.00000000 sec
  Line 472: executed 2 times, time 0.00000000 sec
  Line 473: executed 1 times, time 0.00000000 sec
  Line 479: executed 2 times, time 0.00000000 sec
  Line 480: executed 1 times, time 0.00000000 sec
  Line 497: executed 1 times, time 0.00000000 sec
  Line 498: executed 1 times, time 0.00000000 sec
  Line 500: executed 2 times, time 0.00000000 sec
  Line 503: executed 1 times, time 0.00000000 sec
  Line 505: executed 3 times, time 0.00000095 sec
  Line 506: executed 1 times, time 0.00000000 sec
  Line 507: executed 1 times, time 0.00000000 sec
  Line 508: executed 1 times, time 0.00000000 sec
  Line 509: executed 1 times, time 0.00000000 sec
  Line 510: executed 1 times, time 0.00000000 sec
  Line 511: executed 1 times, time 0.00000000 sec
  Line 512: executed 1 times, time 0.00000000 sec
  Line 513: executed 1 times, time 0.00000000 sec
  Line 514: executed 1 times, time 0.00000000 sec
  Line 515: executed 1 times, time 0.00000000 sec
  Line 516: executed 1 times, time 0.00000000 sec
  Line 517: executed 2 times, time 0.00000095 sec
  Line 518: executed 1 times, time 0.00000000 sec
  Line 528: executed 1 times, time 0.00000000 sec
  Line 529: executed 1 times, time 0.00000000 sec
  Line 530: executed 1 times, time 0.00000000 sec
  Line 532: executed 3 times, time 0.00000000 sec
  Line 534: executed 2 times, time 0.00000000 sec
  Line 535: executed 1 times, time 0.00000000 sec
  Line 536: executed 1 times, time 0.00000000 sec
  Line 569: executed 3 times, time 0.00000000 sec
  Line 570: executed 1 times, time 0.00000000 sec
  Line 571: executed 1 times, time 0.00000000 sec
  Line 572: executed 1 times, time 0.00000000 sec
  Line 573: executed 1 times, time 0.00000000 sec
  Line 574: executed 1 times, time 0.00000000 sec
  Line 575: executed 1 times, time 0.00000000 sec
  Line 576: executed 1 times, time 0.00000000 sec
  Line 577: executed 1 times, time 0.00000000 sec
  Line 578: executed 1 times, time 0.00000000 sec
  Line 579: executed 1 times, time 0.00000119 sec
  Line 580: executed 1 times, time 0.00000000 sec
  Line 581: executed 2 times, time 0.00000000 sec
  Line 582: executed 1 times, time 0.00000000 sec
  Line 592: executed 1 times, time 0.00000000 sec
  Line 593: executed 1 times, time 0.00000000 sec
  Line 594: executed 1 times, time 0.00000000 sec
  Line 596: executed 3 times, time 0.00000000 sec
  Line 598: executed 2 times, time 0.00000000 sec
  Line 599: executed 1 times, time 0.00000000 sec
  Line 600: executed 1 times, time 0.00000000 sec
  Line 635: executed 3 times, time 0.00000000 sec
  Line 636: executed 1 times, time 0.00000000 sec
  Line 637: executed 1 times, time 0.00000000 sec
  Line 638: executed 2 times, time 0.00000000 sec
  Line 639: executed 1 times, time 0.00000811 sec
  Line 644: executed 1 times, time 0.00000000 sec
  Line 645: executed 1 times, time 0.00000000 sec
  Line 646: executed 1 times, time 0.00000000 sec
  Line 647: executed 1 times, time 0.00000000 sec
  Line 648: executed 1 times, time 0.00000000 sec
  Line 649: executed 1 times, time 0.00000000 sec
  Line 650: executed 2 times, time 0.00000000 sec
  Line 651: executed 1 times, time 0.00000000 sec
  Line 661: executed 1 times, time 0.00000000 sec
  Line 662: executed 1 times, time 0.00000000 sec
  Line 663: executed 1 times, time 0.00000000 sec
  Line 665: executed 2 times, time 0.00000000 sec
  Line 677: executed 3 times, time 0.00000000 sec
  Line 678: executed 1 times, time 0.00000000 sec
  Line 679: executed 1 times, time 0.00000000 sec
  Line 680: executed 2 times, time 0.00000000 sec
  Line 681: executed 1 times, time 0.00000000 sec
  Line 686: executed 1 times, time 0.00000000 sec
  Line 687: executed 1 times, time 0.00000000 sec
  Line 688: executed 1 times, time 0.00000000 sec
  Line 689: executed 1 times, time 0.00000095 sec
  Line 690: executed 1 times, time 0.00000000 sec
  Line 691: executed 1 times, time 0.00000000 sec
  Line 692: executed 2 times, time 0.00000000 sec
  Line 693: executed 1 times, time 0.00000000 sec
  Line 703: executed 1 times, time 0.00000000 sec
  Line 704: executed 1 times, time 0.00000000 sec
  Line 705: executed 1 times, time 0.00000119 sec
  Line 707: executed 2 times, time 0.00000000 sec
  Line 722: executed 3 times, time 0.00000000 sec
  Line 723: executed 1 times, time 0.00000000 sec
  Line 724: executed 1 times, time 0.00000000 sec
  Line 725: executed 2 times, time 0.00000000 sec
  Line 726: executed 1 times, time 0.00000000 sec
  Line 741: executed 1 times, time 0.00000000 sec
  Line 742: executed 1 times, time 0.00000000 sec
  Line 743: executed 1 times, time 0.00000000 sec
  Line 744: executed 1 times, time 0.00000000 sec
  Line 745: executed 1 times, time 0.00000000 sec
  Line 746: executed 1 times, time 0.00000000 sec
  Line 747: executed 2 times, time 0.00000000 sec
  Line 748: executed 1 times, time 0.00000000 sec
  Line 759: executed 1 times, time 0.00000000 sec
  Line 760: executed 1 times, time 0.00000000 sec
  Line 761: executed 1 times, time 0.00000000 sec
  Line 763: executed 6 times, time 0.00000000 sec
  Line 765: executed 2 times, time 0.00000000 sec
  Line 766: executed 2 times, time 0.00000000 sec
  Line 767: executed 2 times, time 0.00000000 sec
  Line 768: executed 2 times, time 0.00000000 sec
  Line 809: executed 3 times, time 0.00000000 sec
  Line 810: executed 1 times, time 0.00000000 sec
  Line 811: executed 1 times, time 0.00000000 sec
  Line 812: executed 2 times, time 0.00000000 sec
  Line 813: executed 1 times, time 0.00000000 sec
  Line 826: executed 1 times, time 0.00000000 sec
  Line 827: executed 1 times, time 0.00000000 sec
  Line 828: executed 1 times, time 0.00000000 sec
  Line 829: executed 1 times, time 0.00000000 sec
  Line 830: executed 1 times, time 0.00000000 sec
  Line 831: executed 1 times, time 0.00000000 sec
  Line 832: executed 2 times, time 0.00000000 sec
  Line 833: executed 1 times, time 0.00000000 sec
  Line 844: executed 1 times, time 0.00000000 sec
  Line 845: executed 1 times, time 0.00000000 sec
  Line 846: executed 1 times, time 0.00000000 sec
  Line 848: executed 5 times, time 0.00000000 sec
  Line 850: executed 2 times, time 0.00000000 sec
  Line 851: executed 2 times, time 0.00000000 sec
  Line 852: executed 2 times, time 0.00000000 sec
  Line 900: executed 2 times, time 0.00000000 sec
  Line 901: executed 1 times, time 0.00000000 sec
  Line 905: executed 1 times, time 0.00000095 sec
  Line 907: executed 1 times, time 0.00000000 sec
  Line 918: executed 1 times, time 0.00000000 sec
  Line 933: executed 2 times, time 0.00000000 sec
  Line 934: executed 15 times, time 0.00000000 sec
  Line 936: executed 1 times, time 0.00000000 sec
  Line 937: executed 2 times, time 0.00000000 sec
  Line 938: executed 2 times, time 0.00000000 sec
  Line 939: executed 2 times, time 0.00000000 sec
  Line 940: executed 2 times, time 0.00000000 sec
  Line 941: executed 2 times, time 0.00000000 sec
  Line 942: executed 2 times, time 0.00000000 sec
  Line 943: executed 2 times, time 0.00000000 sec
  Line 944: executed 2 times, time 0.00000000 sec
  Line 945: executed 2 times, time 0.00000000 sec
  Line 946: executed 2 times, time 0.00000000 sec
  Line 947: executed 2 times, time 0.00000000 sec
  Line 949: executed 1 times, time 0.00000000 sec
  Line 950: executed 1 times, time 0.00000000 sec
  Line 977: executed 1 times, time 0.00000000 sec
  Line 983: executed 1 times, time 0.00000000 sec
  Line 986: executed 1 times, time 0.00000000 sec
  Line 989: executed 4 times, time 0.00000000 sec
  Line 991: executed 2 times, time 0.00000000 sec
  Line 992: executed 2 times, time 0.00000000 sec
  Line 993: executed 2 times, time 0.00000000 sec
  Line 997: executed 5 times, time 0.00000000 sec
  Line 999: executed 2 times, time 0.00000000 sec
  Line 1000: executed 2 times, time 0.00000000 sec
  Line 1001: executed 2 times, time 0.00000119 sec
  Line 1002: executed 2 times, time 0.00000000 sec
  Line 1006: executed 1 times, time 0.00000000 sec
  Line 1009: executed 1 times, time 0.00000000 sec

File: /Users/mythezone/miniconda3/envs/simlob312/lib/python3.12/site-packages/pandas/_libs/window/__init__.py
  Line 0: executed 1 times, time 0.00000000 sec

File: /Users/mythezone/miniconda3/envs/simlob312/lib/python3.12/site-packages/pandas/core/indexers/objects.py
  Line 1: executed 1 times, time 0.00000000 sec
  Line 2: executed 1 times, time 0.00000000 sec
  Line 4: executed 1 times, time 0.00000000 sec
  Line 6: executed 1 times, time 0.00000000 sec
  Line 8: executed 1 times, time 0.00000000 sec
  Line 9: executed 1 times, time 0.00000000 sec
  Line 10: executed 1 times, time 0.00000000 sec
  Line 12: executed 1 times, time 0.00000000 sec
  Line 14: executed 1 times, time 0.00000000 sec
  Line 16: executed 1 times, time 0.00000000 sec
  Line 18: executed 1 times, time 0.00000000 sec
  Line 46: executed 2 times, time 0.00000000 sec
  Line 47: executed 1 times, time 0.00000000 sec
  Line 72: executed 4 times, time 0.00000000 sec
  Line 73: executed 3 times, time 0.00000000 sec
  Line 74: executed 1 times, time 0.00000095 sec
  Line 81: executed 2 times, time 0.00000000 sec
  Line 82: executed 8 times, time 0.00000215 sec
  Line 84: executed 2 times, time 0.00000000 sec
  Line 85: executed 2 times, time 0.00000000 sec
  Line 86: executed 2 times, time 0.00000000 sec
  Line 87: executed 2 times, time 0.00000000 sec
  Line 88: executed 2 times, time 0.00000000 sec
  Line 89: executed 1 times, time 0.00000000 sec
  Line 93: executed 2 times, time 0.00000000 sec
  Line 94: executed 1 times, time 0.00000000 sec
  Line 96: executed 2 times, time 0.00000000 sec
  Line 97: executed 8 times, time 0.00000000 sec
  Line 99: executed 2 times, time 0.00000000 sec
  Line 100: executed 2 times, time 0.00000000 sec
  Line 101: executed 2 times, time 0.00000000 sec
  Line 102: executed 2 times, time 0.00000000 sec
  Line 103: executed 2 times, time 0.00000000 sec
  Line 104: executed 1 times, time 0.00000000 sec
  Line 123: executed 2 times, time 0.00000000 sec
  Line 124: executed 1 times, time 0.00000000 sec
  Line 126: executed 2 times, time 0.00000000 sec
  Line 127: executed 8 times, time 0.00000000 sec
