time,cash,total_value,positions
2019-01-02T10:39:31.320000,1000000.00,1000000.00,{}
2019-01-02T10:39:33.300000,1000000.00,1000000.00,{}
2019-01-02T10:39:33.810000,1000000.00,1000000.00,{}
2019-01-02T10:39:34.000000,1000000.00,1000000.00,{}
2019-01-02T10:39:34.590000,1000000.00,1000000.00,{}
2019-01-02T10:39:39.140000,1000000.00,1000000.00,{}
2019-01-02T10:39:40.950000,1000000.00,1000000.00,{}
2019-01-02T10:39:42.250000,1000000.00,1000000.00,{}
2019-01-02T10:39:43.080000,1000000.00,1000000.00,{}
2019-01-02T10:39:43.170000,1000000.00,1000000.00,{}
2019-01-02T10:39:43.290000,1000000.00,1000000.00,{}
2019-01-02T10:39:43.450000,1000000.00,1000000.00,{}
2019-01-02T10:39:46.720000,1000000.00,1000000.00,{}
2019-01-02T10:39:47.290000,1000000.00,1000000.00,{}
2019-01-02T10:39:47.950000,1000000.00,1000000.00,{}
2019-01-02T10:39:48.530000,1000000.00,1000000.00,{}
2019-01-02T10:39:49.720000,1000000.00,1000000.00,{}
2019-01-02T10:39:50.370000,1000000.00,1000000.00,{}
2019-01-02T10:39:50.650000,1000000.00,1000000.00,{}
2019-01-02T10:39:53.220000,1000000.00,1000000.00,{}
2019-01-02T10:39:54.620000,1000000.00,1000000.00,{}
2019-01-02T10:39:55.870000,1000000.00,1000000.00,{}
2019-01-02T10:39:56.570000,1000000.00,1000000.00,{}
2019-01-02T10:39:57.190000,1000000.00,1000000.00,{}
2019-01-02T10:39:57.330000,1000000.00,1000000.00,{}
2019-01-02T10:39:57.360000,1000000.00,1000000.00,{}
2019-01-02T10:39:57.710000,1000000.00,1000000.00,{}
2019-01-02T10:39:58.120000,1000000.00,1000000.00,{}
2019-01-02T10:39:59.230000,1000000.00,1000000.00,{}
2019-01-02T10:39:59.520000,1000000.00,1000000.00,{}
2019-01-02T10:40:00.120000,1000000.00,1000000.00,{}
2019-01-02T10:40:00.640000,1000000.00,1000000.00,{}
2019-01-02T10:40:00.860000,1000000.00,1000000.00,{}
2019-01-02T10:40:02.880000,1000000.00,1000000.00,{}
2019-01-02T10:40:04.070000,1000000.00,1000000.00,{}
2019-01-02T10:40:04.110000,1000000.00,1000000.00,{}
2019-01-02T10:40:04.230000,1000000.00,1000000.00,{}
2019-01-02T10:40:04.310000,1000000.00,1000000.00,{}
2019-01-02T10:40:06.420000,1000000.00,1000000.00,{}
2019-01-02T10:40:08.560000,1000000.00,1000000.00,{}
2019-01-02T10:40:13.100000,1000000.00,1000000.00,{}
2019-01-02T10:40:15.200000,1000000.00,1000000.00,{}
2019-01-02T10:40:20.780000,1000000.00,1000000.00,{}
2019-01-02T10:40:21.680000,1000000.00,1000000.00,{}
2019-01-02T10:40:22.310000,1000000.00,1000000.00,{}
2019-01-02T10:40:23.570000,1000000.00,1000000.00,{}
2019-01-02T10:40:23.990000,1000000.00,1000000.00,{}
2019-01-02T10:40:26.210000,1000000.00,1000000.00,{}
2019-01-02T10:40:28.190000,1000000.00,1000000.00,{}
2019-01-02T10:40:29.680000,1000000.00,1000000.00,{}
2019-01-02T10:40:30.740000,1000000.00,1000000.00,{}
2019-01-02T10:40:31.330000,1000000.00,1000000.00,{}
2019-01-02T10:40:35.440000,1000000.00,1000000.00,{}
2019-01-02T10:40:37.370000,1000000.00,1000000.00,{}
2019-01-02T10:40:38.950000,1000000.00,1000000.00,{}
2019-01-02T10:40:39.560000,1000000.00,1000000.00,{}
2019-01-02T10:40:42.300000,1000000.00,1000000.00,{}
2019-01-02T10:40:43.220000,1000000.00,1000000.00,{}
2019-01-02T10:40:46.170000,1000000.00,1000000.00,{}
2019-01-02T10:40:46.580000,1000000.00,1000000.00,{}
2019-01-02T10:40:47.960000,1000000.00,1000000.00,{}
2019-01-02T10:40:48.290000,1000000.00,1000000.00,{}
2019-01-02T10:40:49.470000,1000000.00,1000000.00,{}
2019-01-02T10:40:51.430000,1000000.00,1000000.00,{}
2019-01-02T10:40:52.470000,1000000.00,1000000.00,{}
2019-01-02T10:40:55.460000,1000000.00,1000000.00,{}
2019-01-02T10:40:57.520000,1000000.00,1000000.00,{}
2019-01-02T10:40:57.960000,1000000.00,1000000.00,{}
2019-01-02T10:40:59.130000,1000000.00,1000000.00,{}
2019-01-02T10:40:59.170000,1000000.00,1000000.00,{}
2019-01-02T10:41:07.860000,1000000.00,1000000.00,{}
2019-01-02T10:41:10.110000,1000000.00,1000000.00,{}
2019-01-02T10:41:12.320000,1000000.00,1000000.00,{}
2019-01-02T10:41:12.850000,1000000.00,1000000.00,{}
2019-01-02T10:41:13.420000,1000000.00,1000000.00,{}
2019-01-02T10:41:14.130000,1000000.00,1000000.00,{}
2019-01-02T10:41:15.990000,1000000.00,1000000.00,{}
2019-01-02T10:41:18.220000,1000000.00,1000000.00,{}
2019-01-02T10:41:20.900000,1000000.00,1000000.00,{}
2019-01-02T10:41:21.260000,1000000.00,1000000.00,{}
2019-01-02T10:41:21.430000,1000000.00,1000000.00,{}
2019-01-02T10:41:21.510000,1000000.00,1000000.00,{}
2019-01-02T10:41:22.260000,1000000.00,1000000.00,{}
2019-01-02T10:41:22.790000,1000000.00,1000000.00,{}
2019-01-02T10:41:23.390000,1000000.00,1000000.00,{}
2019-01-02T10:41:27.890000,1000000.00,1000000.00,{}
2019-01-02T10:41:32.140000,1000000.00,1000000.00,{}
2019-01-02T10:41:32.290000,1000000.00,1000000.00,{}
2019-01-02T10:41:32.700000,1000000.00,1000000.00,{}
2019-01-02T10:41:35.250000,1000000.00,1000000.00,{}
2019-01-02T10:41:42.740000,1000000.00,1000000.00,{}
2019-01-02T10:41:42.930000,1000000.00,1000000.00,{}
2019-01-02T10:41:43.400000,1000000.00,1000000.00,{}
2019-01-02T10:41:43.520000,1000000.00,1000000.00,{}
2019-01-02T10:41:48.300000,1000000.00,1000000.00,{}
2019-01-02T10:41:51.480000,1000000.00,1000000.00,{}
2019-01-02T10:41:54.150000,1000000.00,1000000.00,{}
2019-01-02T10:41:55.210000,1000000.00,1000000.00,{}
2019-01-02T10:41:55.550000,1000000.00,1000000.00,{}
2019-01-02T10:41:56.990000,1000000.00,1000000.00,{}
2019-01-02T10:41:57.060000,1000000.00,1000000.00,{}
2019-01-02T10:42:00.560000,1000000.00,1000000.00,{}
2019-01-02T10:42:00.810000,1000000.00,1000000.00,{}
2019-01-02T10:42:02.180000,1000000.00,1000000.00,{}
2019-01-02T10:42:02.380000,1000000.00,1000000.00,{}
2019-01-02T10:42:03.290000,1000000.00,1000000.00,{}
2019-01-02T10:42:04.010000,1000000.00,1000000.00,{}
2019-01-02T10:42:04.800000,1000000.00,1000000.00,{}
2019-01-02T10:42:05.380000,1000000.00,1000000.00,{}
2019-01-02T10:42:05.980000,1000000.00,1000000.00,{}
2019-01-02T10:42:08.800000,1000000.00,1000000.00,{}
2019-01-02T10:42:10.410000,1000000.00,1000000.00,{}
2019-01-02T10:42:12.760000,1000000.00,1000000.00,{}
2019-01-02T10:42:14.190000,1000000.00,1000000.00,{}
2019-01-02T10:42:16.260000,1000000.00,1000000.00,{}
2019-01-02T10:42:19.580000,1000000.00,1000000.00,{}
2019-01-02T10:42:21.220000,1000000.00,1000000.00,{}
2019-01-02T10:42:26.580000,1000000.00,1000000.00,{}
2019-01-02T10:42:27.060000,1000000.00,1000000.00,{}
2019-01-02T10:42:27.580000,1000000.00,1000000.00,{}
2019-01-02T10:42:28.000000,1000000.00,1000000.00,{}
2019-01-02T10:42:29.100000,1000000.00,1000000.00,{}
2019-01-02T10:42:29.320000,1000000.00,1000000.00,{}
2019-01-02T10:42:29.910000,1000000.00,1000000.00,{}
2019-01-02T10:42:30.910000,1000000.00,1000000.00,{}
2019-01-02T10:42:31.320000,1000000.00,1000000.00,{}
2019-01-02T10:42:36.260000,1000000.00,1000000.00,{}
2019-01-02T10:42:38.170000,1000000.00,1000000.00,{}
2019-01-02T10:42:38.180000,1000000.00,1000000.00,{}
2019-01-02T10:42:39.860000,1000000.00,1000000.00,{}
2019-01-02T10:42:40.470000,1000000.00,1000000.00,{}
2019-01-02T10:42:41.850000,1000000.00,1000000.00,{}
2019-01-02T10:42:42.600000,1000000.00,1000000.00,{}
2019-01-02T10:42:42.770000,1000000.00,1000000.00,{}
2019-01-02T10:42:48.270000,1000000.00,1000000.00,{}
2019-01-02T10:42:49.250000,1000000.00,1000000.00,{}
2019-01-02T10:42:53.270000,1000000.00,1000000.00,{}
2019-01-02T10:42:54.080000,1000000.00,1000000.00,{}
2019-01-02T10:42:54.300000,1000000.00,1000000.00,{}
2019-01-02T10:42:57.800000,1000000.00,1000000.00,{}
2019-01-02T10:42:57.890000,1000000.00,1000000.00,{}
2019-01-02T10:43:00.030000,1000000.00,1000000.00,{}
2019-01-02T10:43:00.450000,1000000.00,1000000.00,{}
2019-01-02T10:43:00.960000,1000000.00,1000000.00,{}
2019-01-02T10:43:01.190000,1000000.00,1000000.00,{}
2019-01-02T10:43:01.870000,1000000.00,1000000.00,{}
2019-01-02T10:43:03.340000,1000000.00,1000000.00,{}
2019-01-02T10:43:05.610000,1000000.00,1000000.00,{}
2019-01-02T10:43:09.110000,1000000.00,1000000.00,{}
2019-01-02T10:43:10.480000,1000000.00,1000000.00,{}
2019-01-02T10:43:11.310000,1000000.00,1000000.00,{}
2019-01-02T10:43:12.800000,1000000.00,1000000.00,{}
2019-01-02T10:43:18.900000,1000000.00,1000000.00,{}
2019-01-02T10:43:22.240000,1000000.00,1000000.00,{}
2019-01-02T10:43:24.170000,1000000.00,1000000.00,{}
2019-01-02T10:43:25.480000,1000000.00,1000000.00,{}
2019-01-02T10:43:26.910000,1000000.00,1000000.00,{}
2019-01-02T10:43:27.050000,1000000.00,1000000.00,{}
2019-01-02T10:43:27.790000,1000000.00,1000000.00,{}
2019-01-02T10:43:32.830000,1000000.00,1000000.00,{}
2019-01-02T10:43:33.740000,1000000.00,1000000.00,{}
2019-01-02T10:43:35.910000,1000000.00,1000000.00,{}
2019-01-02T10:43:36.900000,1000000.00,1000000.00,{}
2019-01-02T10:43:37.500000,1000000.00,1000000.00,{}
2019-01-02T10:43:38.860000,1000000.00,1000000.00,{}
2019-01-02T10:43:40.300000,1000000.00,1000000.00,{}
2019-01-02T10:43:43.270000,1000000.00,1000000.00,{}
2019-01-02T10:43:44.470000,1000000.00,1000000.00,{}
2019-01-02T10:43:54.440000,1000000.00,1000000.00,{}
2019-01-02T10:43:54.980000,1000000.00,1000000.00,{}
2019-01-02T10:43:55.170000,1000000.00,1000000.00,{}
2019-01-02T10:43:56.000000,1000000.00,1000000.00,{}
2019-01-02T10:43:57.610000,1000000.00,1000000.00,{}
2019-01-02T10:43:57.810000,1000000.00,1000000.00,{}
2019-01-02T10:44:00.280000,1000000.00,1000000.00,{}
2019-01-02T10:44:04.200000,1000000.00,1000000.00,{}
2019-01-02T10:44:05.820000,1000000.00,1000000.00,{}
2019-01-02T10:44:06.130000,1000000.00,1000000.00,{}
2019-01-02T10:44:11.880000,1000000.00,1000000.00,{}
2019-01-02T10:44:12.870000,1000000.00,1000000.00,{}
2019-01-02T10:44:13.280000,1000000.00,1000000.00,{}
2019-01-02T10:44:13.370000,1000000.00,1000000.00,{}
2019-01-02T10:44:14.800000,1000000.00,1000000.00,{}
2019-01-02T10:44:15.440000,1000000.00,1000000.00,{}
2019-01-02T10:44:17.290000,1000000.00,1000000.00,{}
2019-01-02T10:44:19.620000,1000000.00,1000000.00,{}
2019-01-02T10:44:27.490000,1000000.00,1000000.00,{}
2019-01-02T10:44:28.470000,1000000.00,1000000.00,{}
2019-01-02T10:44:28.670000,1000000.00,1000000.00,{}
2019-01-02T10:44:33.160000,1000000.00,1000000.00,{}
2019-01-02T10:44:35.200000,1000000.00,1000000.00,{}
2019-01-02T10:44:35.990000,1000000.00,1000000.00,{}
2019-01-02T10:44:39.230000,1000000.00,1000000.00,{}
2019-01-02T10:44:42.490000,1000000.00,1000000.00,{}
2019-01-02T10:44:43.630000,1000000.00,1000000.00,{}
2019-01-02T10:44:45.530000,1000000.00,1000000.00,{}
2019-01-02T10:44:48.840000,1000000.00,1000000.00,{}
2019-01-02T10:44:50.150000,1000000.00,1000000.00,{}
2019-01-02T10:44:50.240000,1000000.00,1000000.00,{}
2019-01-02T10:44:51.790000,1000000.00,1000000.00,{}
2019-01-02T10:44:52.630000,1000000.00,1000000.00,{}
2019-01-02T10:44:53.340000,1000000.00,1000000.00,{}
2019-01-02T10:44:53.760000,1000000.00,1000000.00,{}
2019-01-02T10:44:57.390000,1000000.00,1000000.00,{}
2019-01-02T10:44:57.450000,1000000.00,1000000.00,{}
2019-01-02T10:44:59.580000,1000000.00,1000000.00,{}
2019-01-02T10:45:00.450000,1000000.00,1000000.00,{}
2019-01-02T10:45:02.580000,1000000.00,1000000.00,{}
2019-01-02T10:45:04.820000,1000000.00,1000000.00,{}
2019-01-02T10:45:04.820000,1000000.00,1000000.00,{}
2019-01-02T10:45:05.970000,1000000.00,1000000.00,{}
2019-01-02T10:45:06.020000,1000000.00,1000000.00,{}
2019-01-02T10:45:08.320000,1000000.00,1000000.00,{}
2019-01-02T10:45:12.500000,1000000.00,1000000.00,{}
2019-01-02T10:45:13.540000,1000000.00,1000000.00,{}
2019-01-02T10:45:13.800000,1000000.00,1000000.00,{}
2019-01-02T10:45:17.610000,1000000.00,1000000.00,{}
2019-01-02T10:45:18.540000,1000000.00,1000000.00,{}
2019-01-02T10:45:18.990000,1000000.00,1000000.00,{}
2019-01-02T10:45:24.160000,1000000.00,1000000.00,{}
2019-01-02T10:45:25.140000,1000000.00,1000000.00,{}
2019-01-02T10:45:28.560000,1000000.00,1000000.00,{}
2019-01-02T10:45:35.360000,1000000.00,1000000.00,{}
2019-01-02T10:45:42.560000,1000000.00,1000000.00,{}
2019-01-02T10:45:44.960000,1000000.00,1000000.00,{}
2019-01-02T10:45:46.200000,1000000.00,1000000.00,{}
2019-01-02T10:45:46.400000,1000000.00,1000000.00,{}
2019-01-02T10:45:48.390000,1000000.00,1000000.00,{}
2019-01-02T10:45:49.800000,1000000.00,1000000.00,{}
2019-01-02T10:45:51.430000,1000000.00,1000000.00,{}
2019-01-02T10:45:53.010000,1000000.00,1000000.00,{}
2019-01-02T10:45:53.380000,1000000.00,1000000.00,{}
2019-01-02T10:45:56.100000,1000000.00,1000000.00,{}
2019-01-02T10:45:57.320000,1000000.00,1000000.00,{}
2019-01-02T10:45:59.280000,1000000.00,1000000.00,{}
2019-01-02T10:46:01.410000,1000000.00,1000000.00,{}
2019-01-02T10:46:04.390000,1000000.00,1000000.00,{}
2019-01-02T10:46:08.120000,1000000.00,1000000.00,{}
2019-01-02T10:46:08.740000,1000000.00,1000000.00,{}
2019-01-02T10:46:11.870000,1000000.00,1000000.00,{}
2019-01-02T10:46:13.000000,1000000.00,1000000.00,{}
2019-01-02T10:46:13.740000,1000000.00,1000000.00,{}
2019-01-02T10:46:14.310000,1000000.00,1000000.00,{}
2019-01-02T10:46:14.550000,1000000.00,1000000.00,{}
2019-01-02T10:46:14.850000,1000000.00,1000000.00,{}
2019-01-02T10:46:16.070000,1000000.00,1000000.00,{}
2019-01-02T10:46:17.330000,1000000.00,1000000.00,{}
2019-01-02T10:46:17.350000,1000000.00,1000000.00,{}
2019-01-02T10:46:18.850000,1000000.00,1000000.00,{}
2019-01-02T10:46:19.440000,1000000.00,1000000.00,{}
2019-01-02T10:46:19.880000,1000000.00,1000000.00,{}
2019-01-02T10:46:21.680000,1000000.00,1000000.00,{}
2019-01-02T10:46:24.930000,1000000.00,1000000.00,{}
2019-01-02T10:46:26.550000,1000000.00,1000000.00,{}
2019-01-02T10:46:28.860000,1000000.00,1000000.00,{}
2019-01-02T10:46:30.220000,1000000.00,1000000.00,{}
2019-01-02T10:46:31.960000,1000000.00,1000000.00,{}
2019-01-02T10:46:32.360000,1000000.00,1000000.00,{}
2019-01-02T10:46:34.730000,1000000.00,1000000.00,{}
2019-01-02T10:46:35.750000,1000000.00,1000000.00,{}
2019-01-02T10:46:37.550000,1000000.00,1000000.00,{}
2019-01-02T10:46:39.700000,1000000.00,1000000.00,{}
2019-01-02T10:46:39.980000,1000000.00,1000000.00,{}
2019-01-02T10:46:41.260000,1000000.00,1000000.00,{}
2019-01-02T10:46:43.010000,1000000.00,1000000.00,{}
2019-01-02T10:46:44.720000,1000000.00,1000000.00,{}
2019-01-02T10:46:45.880000,1000000.00,1000000.00,{}
2019-01-02T10:46:49.100000,1000000.00,1000000.00,{}
2019-01-02T10:46:50.350000,1000000.00,1000000.00,{}
2019-01-02T10:46:52.330000,1000000.00,1000000.00,{}
2019-01-02T10:46:55.030000,1000000.00,1000000.00,{}
2019-01-02T10:46:57.750000,1000000.00,1000000.00,{}
2019-01-02T10:46:58.890000,1000000.00,1000000.00,{}
2019-01-02T10:46:59.460000,1000000.00,1000000.00,{}
2019-01-02T10:47:01.360000,1000000.00,1000000.00,{}
2019-01-02T10:47:03.400000,1000000.00,1000000.00,{}
2019-01-02T10:47:05.860000,1000000.00,1000000.00,{}
2019-01-02T10:47:07.450000,1000000.00,1000000.00,{}
2019-01-02T10:47:08.390000,1000000.00,1000000.00,{}
2019-01-02T10:47:09.110000,1000000.00,1000000.00,{}
2019-01-02T10:47:12.210000,1000000.00,1000000.00,{}
2019-01-02T10:47:12.710000,1000000.00,1000000.00,{}
2019-01-02T10:47:14.130000,1000000.00,1000000.00,{}
2019-01-02T10:47:14.180000,1000000.00,1000000.00,{}
2019-01-02T10:47:15.420000,1000000.00,1000000.00,{}
2019-01-02T10:47:16.030000,1000000.00,1000000.00,{}
2019-01-02T10:47:16.270000,1000000.00,1000000.00,{}
2019-01-02T10:47:20.830000,1000000.00,1000000.00,{}
2019-01-02T10:47:20.970000,1000000.00,1000000.00,{}
2019-01-02T10:47:21.220000,1000000.00,1000000.00,{}
2019-01-02T10:47:22.610000,1000000.00,1000000.00,{}
2019-01-02T10:47:22.690000,1000000.00,1000000.00,{}
2019-01-02T10:47:25.210000,1000000.00,1000000.00,{}
2019-01-02T10:47:25.350000,1000000.00,1000000.00,{}
2019-01-02T10:47:27.270000,1000000.00,1000000.00,{}
2019-01-02T10:47:28.120000,1000000.00,1000000.00,{}
2019-01-02T10:47:33.310000,1000000.00,1000000.00,{}
2019-01-02T10:47:33.570000,1000000.00,1000000.00,{}
2019-01-02T10:47:34.970000,1000000.00,1000000.00,{}
2019-01-02T10:47:35.140000,1000000.00,1000000.00,{}
2019-01-02T10:47:36.240000,1000000.00,1000000.00,{}
2019-01-02T10:47:37.550000,1000000.00,1000000.00,{}
2019-01-02T10:47:42.010000,1000000.00,1000000.00,{}
2019-01-02T10:47:42.630000,1000000.00,1000000.00,{}
2019-01-02T10:47:44.340000,1000000.00,1000000.00,{}
2019-01-02T10:47:47.260000,1000000.00,1000000.00,{}
2019-01-02T10:47:47.270000,1000000.00,1000000.00,{}
2019-01-02T10:47:47.280000,1000000.00,1000000.00,{}
2019-01-02T10:47:47.520000,1000000.00,1000000.00,{}
2019-01-02T10:47:48.210000,1000000.00,1000000.00,{}
2019-01-02T10:47:50.450000,1000000.00,1000000.00,{}
2019-01-02T10:47:50.850000,1000000.00,1000000.00,{}
2019-01-02T10:47:55.090000,1000000.00,1000000.00,{}
2019-01-02T10:47:58.410000,1000000.00,1000000.00,{}
2019-01-02T10:47:58.730000,1000000.00,1000000.00,{}
2019-01-02T10:48:00.910000,1000000.00,1000000.00,{}
2019-01-02T10:48:03.340000,1000000.00,1000000.00,{}
2019-01-02T10:48:09.110000,1000000.00,1000000.00,{}
2019-01-02T10:48:12.650000,1000000.00,1000000.00,{}
2019-01-02T10:48:13.760000,1000000.00,1000000.00,{}
